entry_time,exit_time,symbols,top_scores,beta,long_ret,btc_ret,gross,fee,net,turnover,hedge_turnover
2024-03-29 04:00,2024-03-29 08:00,USDCUSDT;BTCDOMUSDT;IDUSDT;LDOUSDT;TRXUSDT;ATOMUSDT;XMRUSDT;BNBUSDT;LSKUSDT;BOMEUSDT,"{""ATOMUSDT"": 2.5514, ""BNBUSDT"": 0.9101, ""BOMEUSDT"": -2.9113, ""BTCDOMUSDT"": 7.2624, ""IDUSDT"": 3.5491, ""LDOUSDT"": 3.323, ""LSKUSDT"": -0.4751, ""TRXUSDT"": 2.7154, ""USDCUSDT"": 91.2355, ""XMRUSDT"": 2.2953}",0.671242,-0.01003845,-0.00902376,-39.8133,0.8081,-40.6214,2000.0,263.6124
2024-03-29 08:00,2024-03-29 12:00,IDUSDT;PORTALUSDT;LDOUSDT;ATOMUSDT;LSKUSDT;XMRUSDT;BOMEUSDT;BNBUSDT;TRXUSDT;BTCDOMUSDT,"{""ATOMUSDT"": 1.2183, ""BNBUSDT"": -4.2802, ""BOMEUSDT"": -1.501, ""BTCDOMUSDT"": -6.3322, ""IDUSDT"": 3.6652, ""LDOUSDT"": 1.9015, ""LSKUSDT"": -0.0222, ""PORTALUSDT"": 3.2958, ""TRXUSDT"": -4.6339, ""XMRUSDT"": -0.0746}",0.813799,0.01449459,0.00468681,106.8047,1.2229,105.5818,2000.0,1425.5735
2024-03-29 12:00,2024-03-29 16:00,USDCUSDT;BTCDOMUSDT;IDUSDT;PORTALUSDT;XMRUSDT;TRXUSDT;LSKUSDT;ATOMUSDT;BOMEUSDT;BNBUSDT,"{""ATOMUSDT"": 0.0218, ""BNBUSDT"": -3.6907, ""BOMEUSDT"": -0.6796, ""BTCDOMUSDT"": 3.6581, ""IDUSDT"": 3.1735, ""LSKUSDT"": 0.3761, ""PORTALUSDT"": 2.1408, ""TRXUSDT"": 1.3382, ""USDCUSDT"": 25.1076, ""XMRUSDT"": 1.8356}",0.76402,-0.01206846,-0.0134306,-18.0721,0.8917,-18.9638,2000.0,497.787
2024-03-29 16:00,2024-03-29 20:00,IDUSDT;POLYXUSDT;PORTALUSDT;BTCDOMUSDT;XMRUSDT;LSKUSDT;BOMEUSDT;ATOMUSDT;TRXUSDT;BNBUSDT,"{""ATOMUSDT"": -1.1109, ""BNBUSDT"": -3.8986, ""BOMEUSDT"": 0.202, ""BTCDOMUSDT"": 1.4602, ""IDUSDT"": 3.9051, ""LSKUSDT"": 0.9472, ""POLYXUSDT"": 3.0591, ""PORTALUSDT"": 2.1013, ""TRXUSDT"": -1.541, ""XMRUSDT"": 1.1046}",0.980474,0.00169919,0.00693381,-50.9924,1.4867,-52.4791,2000.0,2164.538
2024-03-29 20:00,2024-03-30 00:00,IDUSDT;POLYXUSDT;RUNEUSDT;PORTALUSDT;XMRUSDT;BOMEUSDT;LSKUSDT;TRXUSDT;ATOMUSDT;BNBUSDT,"{""ATOMUSDT"": -1.2541, ""BNBUSDT"": -4.6019, ""BOMEUSDT"": 1.232, ""IDUSDT"": 4.5622, ""LSKUSDT"": 1.0633, ""POLYXUSDT"": 3.9637, ""PORTALUSDT"": 2.387, ""RUNEUSDT"": 2.9826, ""TRXUSDT"": -0.6882, ""XMRUSDT"": 2.0417}",1.16502,-0.00225052,0.0026262,-53.101,1.3728,-54.4738,2000.0,1845.4568
2024-03-30 00:00,2024-03-30 04:00,IDUSDT;POLYXUSDT;ACHUSDT;BOMEUSDT;RUNEUSDT;PORTALUSDT;LSKUSDT;TRXUSDT;ATOMUSDT;BNBUSDT,"{""ACHUSDT"": 3.4126, ""ATOMUSDT"": -1.75, ""BNBUSDT"": -4.678, ""BOMEUSDT"": 3.4105, ""IDUSDT"": 4.4928, ""LSKUSDT"": 0.379, ""POLYXUSDT"": 3.5945, ""PORTALUSDT"": 2.6556, ""RUNEUSDT"": 2.7465, ""TRXUSDT"": -0.3679}",1.19709,0.01238938,-0.0009556,135.3332,0.8285,134.5047,2000.0,320.6986
2024-03-30 04:00,2024-03-30 08:00,ARUSDT;ACHUSDT;RUNEUSDT;IDUSDT;PORTALUSDT;BOMEUSDT;TRXUSDT;LSKUSDT;BNBUSDT;ATOMUSDT,"{""ACHUSDT"": 3.2915, ""ARUSDT"": 3.3118, ""ATOMUSDT"": -2.8198, ""BNBUSDT"": -2.7192, ""BOMEUSDT"": 0.7435, ""IDUSDT"": 2.258, ""LSKUSDT"": 0.0719, ""PORTALUSDT"": 1.9797, ""RUNEUSDT"": 2.931, ""TRXUSDT"": 0.2832}",1.083146,0.00899224,0.00090783,80.0893,1.1208,78.9685,2000.0,1139.4375
2024-03-30 08:00,2024-03-30 12:00,USDCUSDT;ARUSDT;ACHUSDT;RUNEUSDT;BNBUSDT;TRXUSDT;PORTALUSDT;LSKUSDT;ATOMUSDT;BOMEUSDT,"{""ACHUSDT"": 2.8957, ""ARUSDT"": 5.351, ""ATOMUSDT"": -2.317, ""BNBUSDT"": 2.1766, ""BOMEUSDT"": -3.2851, ""LSKUSDT"": -0.0156, ""PORTALUSDT"": 1.1193, ""RUNEUSDT"": 2.8685, ""TRXUSDT"": 1.427, ""USDCUSDT"": 57.4473}",0.934595,0.00510032,0.00481973,5.9582,1.2443,4.7139,2000.0,1485.5039
2024-03-30 12:00,2024-03-30 16:00,USDCUSDT;XMRUSDT;ARUSDT;RUNEUSDT;BNBUSDT;PORTALUSDT;LSKUSDT;TRXUSDT;ATOMUSDT;BOMEUSDT,"{""ARUSDT"": 3.3726, ""ATOMUSDT"": -1.757, ""BNBUSDT"": 1.9632, ""BOMEUSDT"": -2.6084, ""LSKUSDT"": 0.3898, ""PORTALUSDT"": 1.0144, ""RUNEUSDT"": 3.2303, ""TRXUSDT"": -0.2653, ""USDCUSDT"": 20.3209, ""XMRUSDT"": 3.734}",0.870552,-0.00677277,-0.00245027,-46.3968,0.9426,-47.3394,2000.0,640.4358
2024-03-30 16:00,2024-03-30 20:00,USDCUSDT;KASUSDT;ARUSDT;RUNEUSDT;XMRUSDT;LSKUSDT;PORTALUSDT;TRXUSDT;ATOMUSDT;BOMEUSDT,"{""ARUSDT"": 3.3395, ""ATOMUSDT"": 0.3751, ""BOMEUSDT"": -2.7458, ""KASUSDT"": 3.5019, ""LSKUSDT"": 0.8903, ""PORTALUSDT"": 0.637, ""RUNEUSDT"": 2.8022, ""TRXUSDT"": 0.4506, ""USDCUSDT"": 58.2083, ""XMRUSDT"": 2.5011}",0.880543,-0.00608643,-0.00171698,-45.7456,0.7497,-46.4953,2000.0,99.9097
2024-03-30 20:00,2024-03-31 00:00,USDCUSDT;HIGHUSDT;XMRUSDT;RUNEUSDT;KASUSDT;ARUSDT;PORTALUSDT;ATOMUSDT;BOMEUSDT;TRXUSDT,"{""ARUSDT"": 2.3794, ""ATOMUSDT"": 0.4952, ""BOMEUSDT"": -2.7286, ""HIGHUSDT"": 3.361, ""KASUSDT"": 2.6573, ""PORTALUSDT"": 0.6025, ""RUNEUSDT"": 3.0604, ""TRXUSDT"": -3.7333, ""USDCUSDT"": 15.171, ""XMRUSDT"": 3.2711}",0.77436,-0.01139121,-0.0043277,-80.4001,1.0931,-81.4932,2000.0,1061.826
2024-03-31 00:00,2024-03-31 04:00,HIGHUSDT;ALICEUSDT;RUNEUSDT;KASUSDT;XMRUSDT;ARUSDT;ATOMUSDT;PORTALUSDT;BOMEUSDT;TRXUSDT,"{""ALICEUSDT"": 2.2821, ""ARUSDT"": 1.328, ""ATOMUSDT"": 0.7643, ""BOMEUSDT"": -2.021, ""HIGHUSDT"": 2.9879, ""KASUSDT"": 2.127, ""PORTALUSDT"": 0.5625, ""RUNEUSDT"": 2.2054, ""TRXUSDT"": -9.4553, ""XMRUSDT"": 1.4515}",0.936858,0.00354868,0.00486632,-10.1036,1.2941,-11.3978,2000.0,1624.9765
2024-03-31 04:00,2024-03-31 08:00,APTUSDT;XMRUSDT;ATOMUSDT;ARUSDT;ALICEUSDT;RUNEUSDT;KASUSDT;PORTALUSDT;BOMEUSDT;TRXUSDT,"{""ALICEUSDT"": 1.6883, ""APTUSDT"": 3.31, ""ARUSDT"": 1.8682, ""ATOMUSDT"": 1.9563, ""BOMEUSDT"": -0.7909, ""KASUSDT"": 1.327, ""PORTALUSDT"": 0.7045, ""RUNEUSDT"": 1.6633, ""TRXUSDT"": -6.3083, ""XMRUSDT"": 2.7627}",0.875016,0.01271881,0.00552436,78.8491,0.9348,77.9143,2000.0,618.4217
2024-03-31 08:00,2024-03-31 12:00,USDCUSDT;XMRUSDT;ATOMUSDT;KASUSDT;APTUSDT;ARUSDT;RUNEUSDT;PORTALUSDT;BOMEUSDT;TRXUSDT,"{""APTUSDT"": 2.1397, ""ARUSDT"": 1.6463, ""ATOMUSDT"": 2.6962, ""BOMEUSDT"": 0.9894, ""KASUSDT"": 2.215, ""PORTALUSDT"": 1.1983, ""RUNEUSDT"": 1.3802, ""TRXUSDT"": -1.3657, ""USDCUSDT"": 49.3503, ""XMRUSDT"": 4.0671}",0.781601,-0.0053858,0.00106725,-62.1997,1.0475,-63.2471,2000.0,934.1485
2024-03-31 12:00,2024-03-31 16:00,ATOMUSDT;DUSKUSDT;XMRUSDT;APTUSDT;ARUSDT;PORTALUSDT;KASUSDT;BOMEUSDT;RUNEUSDT;TRXUSDT,"{""APTUSDT"": 1.8764, ""ARUSDT"": 1.7244, ""ATOMUSDT"": 2.9511, ""BOMEUSDT"": 0.4822, ""DUSKUSDT"": 2.1769, ""KASUSDT"": 1.5799, ""PORTALUSDT"": 1.7213, ""RUNEUSDT"": 0.446, ""TRXUSDT"": -4.9521, ""XMRUSDT"": 2.1345}",0.885573,0.00582709,5.111e-05,57.8183,1.0852,56.7331,2000.0,1039.7179
2024-03-31 16:00,2024-03-31 20:00,USDCUSDT;XMRUSDT;ATOMUSDT;PORTALUSDT;APTUSDT;BOMEUSDT;RUNEUSDT;KASUSDT;ARUSDT;TRXUSDT,"{""APTUSDT"": 1.0505, ""ARUSDT"": -1.0782, ""ATOMUSDT"": 2.2803, ""BOMEUSDT"": 0.8033, ""KASUSDT"": 0.1699, ""PORTALUSDT"": 1.6816, ""RUNEUSDT"": 0.4844, ""TRXUSDT"": -3.5141, ""USDCUSDT"": 17.6271, ""XMRUSDT"": 2.5617}",0.813983,0.00630118,0.00977909,-16.5884,0.9696,-17.5579,2000.0,715.8955
2024-03-31 20:00,2024-04-01 00:00,USDCUSDT;BTCDOMUSDT;ATOMUSDT;TRXUSDT;PORTALUSDT;APTUSDT;BOMEUSDT;KASUSDT;ARUSDT;RUNEUSDT,"{""APTUSDT"": 0.9784, ""ARUSDT"": -0.6302, ""ATOMUSDT"": 3.0928, ""BOMEUSDT"": 0.7711, ""BTCDOMUSDT"": 5.7821, ""KASUSDT"": -0.3646, ""PORTALUSDT"": 1.4624, ""RUNEUSDT"": -1.2731, ""TRXUSDT"": 2.9242, ""USDCUSDT"": 80.5385}",0.76821,0.0045167,0.00320376,20.5554,0.8774,19.6779,2000.0,457.7273
2024-04-01 00:00,2024-04-01 04:00,USDCUSDT;BTCDOMUSDT;TRXUSDT;XMRUSDT;ATOMUSDT;ARUSDT;APTUSDT;BOMEUSDT;RUNEUSDT;KASUSDT,"{""APTUSDT"": 0.3065, ""ARUSDT"": 0.5171, ""ATOMUSDT"": 3.068, ""BOMEUSDT"": -0.2755, ""BTCDOMUSDT"": 9.406, ""KASUSDT"": -1.6246, ""RUNEUSDT"": -0.5307, ""TRXUSDT"": 7.8365, ""USDCUSDT"": 215.5019, ""XMRUSDT"": 4.2514}",0.70549,0.01029943,-0.00999117,173.481,0.9379,172.5431,2000.0,627.1997
2024-04-01 04:00,2024-04-01 08:00,USDCUSDT;BTCDOMUSDT;TRXUSDT;BNBUSDT;ATOMUSDT;RUNEUSDT;ARUSDT;KASUSDT;APTUSDT;BOMEUSDT,"{""APTUSDT"": -1.3423, ""ARUSDT"": 0.281, ""ATOMUSDT"": 2.424, ""BNBUSDT"": 3.8424, ""BOMEUSDT"": -3.2161, ""BTCDOMUSDT"": 8.3188, ""KASUSDT"": -0.4683, ""RUNEUSDT"": 0.5874, ""TRXUSDT"": 5.2545, ""USDCUSDT"": 187.6645}",0.695932,-0.01639958,-0.01433829,-64.2111,0.7481,-64.9592,2000.0,95.584
2024-04-01 08:00,2024-04-01 12:00,CFXUSDT;ATOMUSDT;BNBUSDT;RUNEUSDT;ARUSDT;BOMEUSDT;TRXUSDT;KASUSDT;BTCDOMUSDT;APTUSDT,"{""APTUSDT"": -5.0756, ""ARUSDT"": 0.2766, ""ATOMUSDT"": 1.5015, ""BNBUSDT"": 1.4963, ""BOMEUSDT"": -1.4207, ""BTCDOMUSDT"": -3.9942, ""CFXUSDT"": 4.6744, ""KASUSDT"": -2.0584, ""RUNEUSDT"": 0.7985, ""TRXUSDT"": -1.7419}",0.777942,-0.00201382,-0.0016744,-7.1123,1.0068,-8.1191,2000.0,820.0988
2024-04-01 12:00,2024-04-01 16:00,ETHFIUSDT;CFXUSDT;ARUSDT;RUNEUSDT;BNBUSDT;KASUSDT;BOMEUSDT;TRXUSDT;BTCDOMUSDT;APTUSDT,"{""APTUSDT"": -6.2313, ""ARUSDT"": 1.1268, ""BNBUSDT"": 0.7707, ""BOMEUSDT"": -2.826, ""BTCDOMUSDT"": -6.0936, ""CFXUSDT"": 2.7088, ""ETHFIUSDT"": 3.5711, ""KASUSDT"": -2.2013, ""RUNEUSDT"": 0.8911, ""TRXUSDT"": -3.2983}",0.805602,-0.0123966,-0.0178293,19.6672,0.8127,18.8545,2000.0,276.6035
2024-04-01 16:00,2024-04-01 20:00,ETHFIUSDT;ACHUSDT;CFXUSDT;ARUSDT;BNBUSDT;KASUSDT;TRXUSDT;BOMEUSDT;APTUSDT;BTCDOMUSDT,"{""ACHUSDT"": 3.1807, ""APTUSDT"": -6.0798, ""ARUSDT"": 2.3704, ""BNBUSDT"": -0.5649, ""BOMEUSDT"": -5.184, ""BTCDOMUSDT"": -12.4077, ""CFXUSDT"": 3.0938, ""ETHFIUSDT"": 3.9882, ""KASUSDT"": -2.3905, ""TRXUSDT"": -4.7203}",0.761927,-0.00190736,0.02052258,-175.4406,0.8699,-176.3105,2000.0,436.753
2024-04-01 20:00,2024-04-02 00:00,CFXUSDT;ETHFIUSDT;ACHUSDT;ONDOUSDT;BNBUSDT;APTUSDT;KASUSDT;BOMEUSDT;TRXUSDT;BTCDOMUSDT,"{""ACHUSDT"": 3.1737, ""APTUSDT"": -2.4535, ""BNBUSDT"": -0.5659, ""BOMEUSDT"": -3.9148, ""BTCDOMUSDT"": -14.1864, ""CFXUSDT"": 4.0157, ""ETHFIUSDT"": 3.7793, ""KASUSDT"": -2.6999, ""ONDOUSDT"": 2.7524, ""TRXUSDT"": -5.9426}",0.731216,0.00985062,0.00025545,96.6384,0.8236,95.8147,2000.0,307.105
2024-04-02 00:00,2024-04-02 04:00,CFXUSDT;ETHFIUSDT;ACHUSDT;AXLUSDT;BNBUSDT;KASUSDT;APTUSDT;TRXUSDT;BOMEUSDT;BTCDOMUSDT,"{""ACHUSDT"": 2.843, ""APTUSDT"": -1.4113, ""AXLUSDT"": 2.4047, ""BNBUSDT"": 0.4303, ""BOMEUSDT"": -5.159, ""BTCDOMUSDT"": -12.8871, ""CFXUSDT"": 4.1858, ""ETHFIUSDT"": 2.8499, ""KASUSDT"": -0.092, ""TRXUSDT"": -4.7277}",0.689596,-0.03370802,-0.04255237,-43.6408,0.8626,-44.5034,2000.0,416.2056
2024-04-02 04:00,2024-04-02 08:00,AXLUSDT;CFXUSDT;GTCUSDT;ETHFIUSDT;APTUSDT;KASUSDT;BOMEUSDT;BNBUSDT;TRXUSDT;BTCDOMUSDT,"{""APTUSDT"": -0.0755, ""AXLUSDT"": 3.2513, ""BNBUSDT"": -2.9844, ""BOMEUSDT"": -2.976, ""BTCDOMUSDT"": -21.293, ""CFXUSDT"": 3.1369, ""ETHFIUSDT"": 2.0768, ""GTCUSDT"": 2.4072, ""KASUSDT"": -1.3275, ""TRXUSDT"": -7.4121}",0.716131,-0.01152948,-0.003457,-90.5381,0.8087,-91.3469,2000.0,265.3487
2024-04-02 08:00,2024-04-02 12:00,AXLUSDT;APTUSDT;GTCUSDT;STORJUSDT;CFXUSDT;KASUSDT;BNBUSDT;BOMEUSDT;TRXUSDT;BTCDOMUSDT,"{""APTUSDT"": 2.722, ""AXLUSDT"": 3.6747, ""BNBUSDT"": -2.1212, ""BOMEUSDT"": -3.5464, ""BTCDOMUSDT"": -15.4899, ""CFXUSDT"": 1.6359, ""GTCUSDT"": 2.1663, ""KASUSDT"": -0.5852, ""STORJUSDT"": 2.0838, ""TRXUSDT"": -4.916}",0.741525,-0.01852035,-0.01231817,-93.8612,0.8047,-94.6659,2000.0,253.9394
2024-04-02 12:00,2024-04-02 16:00,AXLUSDT;APTUSDT;CFXUSDT;MINAUSDT;GTCUSDT;KASUSDT;BOMEUSDT;BNBUSDT;TRXUSDT;BTCDOMUSDT,"{""APTUSDT"": 3.2707, ""AXLUSDT"": 3.3896, ""BNBUSDT"": -2.6311, ""BOMEUSDT"": -2.3539, ""BTCDOMUSDT"": -16.8234, ""CFXUSDT"": 2.768, ""GTCUSDT"": 1.364, ""KASUSDT"": 0.2622, ""MINAUSDT"": 1.793, ""TRXUSDT"": -4.8433}",0.748299,-0.00026272,-0.01150962,83.4992,0.7382,82.761,2000.0,67.7482
2024-04-02 16:00,2024-04-02 20:00,APTUSDT;AXLUSDT;CFXUSDT;SUIUSDT;MINAUSDT;KASUSDT;BOMEUSDT;BNBUSDT;TRXUSDT;BTCDOMUSDT,"{""APTUSDT"": 4.6483, ""AXLUSDT"": 3.032, ""BNBUSDT"": -1.8052, ""BOMEUSDT"": -1.3026, ""BTCDOMUSDT"": -11.4957, ""CFXUSDT"": 2.7389, ""KASUSDT"": -0.7693, ""MINAUSDT"": 1.5478, ""SUIUSDT"": 2.3856, ""TRXUSDT"": -2.8823}",0.664567,0.00867092,0.0156881,-17.5488,1.0129,-18.5617,2000.0,837.3223
2024-04-02 20:00,2024-04-03 00:00,APTUSDT;AGLDUSDT;AXLUSDT;MINAUSDT;SUIUSDT;KASUSDT;BOMEUSDT;BNBUSDT;TRXUSDT;BTCDOMUSDT,"{""AGLDUSDT"": 2.5799, ""APTUSDT"": 2.8371, ""AXLUSDT"": 1.9245, ""BNBUSDT"": -1.7433, ""BOMEUSDT"": -1.3158, ""BTCDOMUSDT"": -11.4224, ""KASUSDT"": -0.7204, ""MINAUSDT"": 1.6831, ""SUIUSDT"": 1.6582, ""TRXUSDT"": -2.3328}",0.676737,-0.00841564,-0.00673877,-38.5527,0.7574,-39.3101,2000.0,121.6931
2024-04-03 00:00,2024-04-03 04:00,AGLDUSDT;APTUSDT;MASKUSDT;SUIUSDT;MINAUSDT;BOMEUSDT;KASUSDT;BNBUSDT;TRXUSDT;BTCDOMUSDT,"{""AGLDUSDT"": 2.9029, ""APTUSDT"": 2.7237, ""BNBUSDT"": -2.673, ""BOMEUSDT"": 0.1712, ""BTCDOMUSDT"": -14.5942, ""KASUSDT"": -1.6285, ""MASKUSDT"": 2.6988, ""MINAUSDT"": 1.5179, ""SUIUSDT"": 1.933, ""TRXUSDT"": -5.1521}",0.623107,0.01028876,0.01144691,31.5611,0.9055,30.6557,2000.0,536.293
2024-04-03 04:00,2024-04-03 08:00,APTUSDT;SUIUSDT;MASKUSDT;YGGUSDT;AGLDUSDT;TRXUSDT;KASUSDT;BNBUSDT;BOMEUSDT;BTCDOMUSDT,"{""AGLDUSDT"": 3.1804, ""APTUSDT"": 4.6792, ""BNBUSDT"": -0.9421, ""BOMEUSDT"": -1.1693, ""BTCDOMUSDT"": -2.7176, ""KASUSDT"": -0.4846, ""MASKUSDT"": 3.66, ""SUIUSDT"": 4.092, ""TRXUSDT"": -0.3657, ""YGGUSDT"": 3.2476}",0.579005,0.00758829,-0.00107166,82.0879,0.8714,81.2164,2000.0,441.0255
2024-04-03 08:00,2024-04-03 12:00,MASKUSDT;YGGUSDT;AGLDUSDT;MEMEUSDT;APTUSDT;SUIUSDT;BNBUSDT;KASUSDT;BTCDOMUSDT;BOMEUSDT,"{""AGLDUSDT"": 3.3901, ""APTUSDT"": 2.2555, ""BNBUSDT"": -0.1908, ""BOMEUSDT"": -1.4937, ""BTCDOMUSDT"": -1.09, ""KASUSDT"": -1.0542, ""MASKUSDT"": 4.6467, ""MEMEUSDT"": 3.2443, ""SUIUSDT"": 2.2211, ""YGGUSDT"": 3.8371}",0.65266,0.00551722,-0.00131457,63.7519,0.9769,62.775,2000.0,736.5525
2024-04-03 12:00,2024-04-03 16:00,USDCUSDT;BTCDOMUSDT;MASKUSDT;YGGUSDT;APTUSDT;MEMEUSDT;SUIUSDT;BNBUSDT;BOMEUSDT;KASUSDT,"{""APTUSDT"": 2.3945, ""BNBUSDT"": 1.4504, ""BOMEUSDT"": -1.0317, ""BTCDOMUSDT"": 3.4933, ""KASUSDT"": -2.1388, ""MASKUSDT"": 2.9472, ""MEMEUSDT"": 2.2951, ""SUIUSDT"": 1.4874, ""USDCUSDT"": 59.1338, ""YGGUSDT"": 2.568}",0.553268,-0.02311222,-0.00333312,-212.6812,1.0688,-213.75,2000.0,993.9244
2024-04-03 16:00,2024-04-03 20:00,USDCUSDT;ARKMUSDT;MEMEUSDT;BTCDOMUSDT;YGGUSDT;MASKUSDT;APTUSDT;BOMEUSDT;KASUSDT;BNBUSDT,"{""APTUSDT"": 2.0883, ""ARKMUSDT"": 4.5523, ""BNBUSDT"": -0.1269, ""BOMEUSDT"": 0.3684, ""BTCDOMUSDT"": 3.4101, ""KASUSDT"": 0.2829, ""MASKUSDT"": 2.2016, ""MEMEUSDT"": 3.6839, ""USDCUSDT"": 22.3672, ""YGGUSDT"": 2.312}",0.633336,-0.01183076,-0.00114006,-111.0872,0.9998,-112.0871,2000.0,800.6804
2024-04-03 20:00,2024-04-04 00:00,ARKMUSDT;MEMEUSDT;HIGHUSDT;APTUSDT;MASKUSDT;YGGUSDT;KASUSDT;BOMEUSDT;BNBUSDT;BTCDOMUSDT,"{""APTUSDT"": 1.6716, ""ARKMUSDT"": 4.5006, ""BNBUSDT"": -2.3166, ""BOMEUSDT"": -0.1964, ""BTCDOMUSDT"": -6.4102, ""HIGHUSDT"": 2.729, ""KASUSDT"": 0.0591, ""MASKUSDT"": 1.4356, ""MEMEUSDT"": 3.2096, ""YGGUSDT"": 0.7953}",0.713021,0.00101277,0.00262923,-8.6192,0.9985,-9.6177,2000.0,796.8573
2024-04-04 00:00,2024-04-04 04:00,LQTYUSDT;ARKMUSDT;MEMEUSDT;HIGHUSDT;MASKUSDT;YGGUSDT;BOMEUSDT;KASUSDT;BNBUSDT;BTCDOMUSDT,"{""ARKMUSDT"": 3.635, ""BNBUSDT"": -3.1014, ""BOMEUSDT"": 0.153, ""BTCDOMUSDT"": -5.526, ""HIGHUSDT"": 2.5576, ""KASUSDT"": -0.2425, ""LQTYUSDT"": 3.8657, ""MASKUSDT"": 1.4092, ""MEMEUSDT"": 2.7367, ""YGGUSDT"": 0.6751}",0.742097,-0.00618177,-0.00507186,-24.1795,0.8178,-24.9973,2000.0,290.7547
2024-04-04 04:00,2024-04-04 08:00,LQTYUSDT;ETHFIUSDT;BOMEUSDT;ARKMUSDT;MASKUSDT;YGGUSDT;HIGHUSDT;KASUSDT;BNBUSDT;BTCDOMUSDT,"{""ARKMUSDT"": 1.9366, ""BNBUSDT"": -4.9928, ""BOMEUSDT"": 2.1262, ""BTCDOMUSDT"": -11.4692, ""ETHFIUSDT"": 3.0408, ""HIGHUSDT"": -0.0942, ""KASUSDT"": -1.2735, ""LQTYUSDT"": 4.142, ""MASKUSDT"": 1.2703, ""YGGUSDT"": 0.6331}",0.725082,0.01147941,0.00712249,63.1503,0.7747,62.3755,2000.0,170.1486
2024-04-04 08:00,2024-04-04 12:00,LQTYUSDT;XVGUSDT;BOMEUSDT;ETHFIUSDT;ARKMUSDT;KASUSDT;YGGUSDT;HIGHUSDT;BTCDOMUSDT;BNBUSDT,"{""ARKMUSDT"": 1.9069, ""BNBUSDT"": -4.9668, ""BOMEUSDT"": 2.3182, ""BTCDOMUSDT"": -4.4863, ""ETHFIUSDT"": 2.2108, ""HIGHUSDT"": -0.164, ""KASUSDT"": 0.7214, ""LQTYUSDT"": 4.0922, ""XVGUSDT"": 3.0674, ""YGGUSDT"": 0.3285}",0.802154,0.00634863,0.00388475,32.3247,0.9891,31.3355,2000.0,770.7162
2024-04-04 12:00,2024-04-04 16:00,XVGUSDT;LQTYUSDT;BOMEUSDT;ARKMUSDT;AXLUSDT;YGGUSDT;HIGHUSDT;KASUSDT;BTCDOMUSDT;BNBUSDT,"{""ARKMUSDT"": 1.9901, ""AXLUSDT"": 1.7636, ""BNBUSDT"": -5.1231, ""BOMEUSDT"": 2.2729, ""BTCDOMUSDT"": -1.7433, ""HIGHUSDT"": -0.2315, ""KASUSDT"": -0.3799, ""LQTYUSDT"": 3.1771, ""XVGUSDT"": 3.5905, ""YGGUSDT"": 1.6763}",0.808339,0.0167832,0.01914062,13.1109,0.7361,12.3749,2000.0,61.854
2024-04-04 16:00,2024-04-04 20:00,USDCUSDT;XVGUSDT;LQTYUSDT;BTCDOMUSDT;BOMEUSDT;AXLUSDT;YGGUSDT;KASUSDT;HIGHUSDT;BNBUSDT,"{""AXLUSDT"": 0.8226, ""BNBUSDT"": -3.7079, ""BOMEUSDT"": 1.1771, ""BTCDOMUSDT"": 1.3331, ""HIGHUSDT"": -1.5667, ""KASUSDT"": -1.089, ""LQTYUSDT"": 2.071, ""USDCUSDT"": 47.8122, ""XVGUSDT"": 3.0305, ""YGGUSDT"": 0.756}",0.714326,-0.00375986,0.0126006,-127.6079,1.0496,-128.6575,2000.0,940.1304
2024-04-04 20:00,2024-04-05 00:00,USDCUSDT;BTCDOMUSDT;JTOUSDT;XVGUSDT;BOMEUSDT;AXLUSDT;YGGUSDT;KASUSDT;BNBUSDT;HIGHUSDT,"{""AXLUSDT"": 0.4785, ""BNBUSDT"": -2.7312, ""BOMEUSDT"": 1.7375, ""BTCDOMUSDT"": 3.1196, ""HIGHUSDT"": -4.3935, ""JTOUSDT"": 2.9486, ""KASUSDT"": -0.4581, ""USDCUSDT"": 93.0579, ""XVGUSDT"": 2.6802, ""YGGUSDT"": 0.3804}",0.677236,-0.01176746,8.615e-05,-118.2581,0.8464,-119.1045,2000.0,370.9025
2024-04-05 00:00,2024-04-05 04:00,USDCUSDT;DYDXUSDT;XVGUSDT;BOMEUSDT;JTOUSDT;AXLUSDT;KASUSDT;YGGUSDT;BNBUSDT;HIGHUSDT,"{""AXLUSDT"": 1.6303, ""BNBUSDT"": -1.4033, ""BOMEUSDT"": 2.2674, ""DYDXUSDT"": 3.1968, ""HIGHUSDT"": -3.6774, ""JTOUSDT"": 2.2069, ""KASUSDT"": 0.0034, ""USDCUSDT"": 70.6953, ""XVGUSDT"": 2.3747, ""YGGUSDT"": -1.31}",0.753673,-0.0198666,-0.00882321,-132.1678,0.9869,-133.1547,2000.0,764.3733
2024-04-05 04:00,2024-04-05 08:00,USDCUSDT;ICPUSDT;DYDXUSDT;AXLUSDT;BOMEUSDT;XVGUSDT;JTOUSDT;BNBUSDT;YGGUSDT;HIGHUSDT,"{""AXLUSDT"": 2.6254, ""BNBUSDT"": 1.1338, ""BOMEUSDT"": 2.3806, ""DYDXUSDT"": 3.2786, ""HIGHUSDT"": -3.27, ""ICPUSDT"": 3.5561, ""JTOUSDT"": 1.8891, ""USDCUSDT"": 66.5386, ""XVGUSDT"": 1.9436, ""YGGUSDT"": -1.3305}",0.753409,-0.01682928,-0.01396616,-63.0704,0.7149,-63.7854,2000.0,2.6356
