trade_id,symbol,timeframe,side,entry_time,exit_time,entry,exit,size,close_pct,remaining_size,is_partial,entry_h1_signal,exit_h1_signal,extreme,trail_stop,gross,fee,net,result
31,SEI,M15+H1,SHORT,2026-02-18 04:15,2026-02-20 15:15,0.0743,0.0714,1000.0,100.0,0.0,NO,SHORT,SHORT,0.0689,0.070967,39.031,0.7001,38.3309,TRAIL
32,SEI,M15+H1,LONG,2026-02-26 02:15,2026-02-26 16:45,0.0709,0.0691,1000.0,100.0,0.0,NO,LONG,LONG,0.0716,0.069452,-25.3879,0.7049,-26.0928,TRAIL
33,SEI,M15+H1,SHORT,2026-02-28 19:00,2026-02-28 20:15,0.06496,0.0672,1000.0,100.0,0.0,NO,SHORT,SHORT,0.06496,0.066909,-34.4828,0.7263,-35.2091,TRAIL
34,SEI,M15+H1,LONG,2026-03-05 01:00,2026-03-05 16:00,0.06953,0.06675,1000.0,100.0,0.0,NO,LONG,,0.06958,0.067493,-39.9827,0.6997,-40.6825,TRAIL
35,SEI,M15+H1,SHORT,2026-03-06 14:45,2026-03-09 19:15,0.06594,0.06325,1000.0,100.0,0.0,NO,SHORT,SHORT,0.06107,0.062902,40.7947,0.6994,40.0952,TRAIL
36,SEI,M15+H1,LONG,2026-03-13 21:00,2026-03-17 12:45,0.06692,0.06811,1000.0,100.0,0.0,NO,LONG,LONG,0.07029,0.068181,17.7824,0.7203,17.0621,TRAIL
37,SEI,M15+H1,SHORT,2026-03-20 18:45,2026-03-23 04:00,0.06292,0.06043,1000.0,100.0,0.0,NO,SHORT,SHORT,0.05861,0.060368,39.5741,0.6999,38.8742,TRAIL
38,SEI,M15+H1,LONG,2026-04-04 01:15,2026-04-04 17:00,0.05403,0.05338,1000.0,100.0,0.0,NO,LONG,,0.05504,0.053389,-12.0304,0.7097,-12.7401,TRAIL
39,SEI,M15+H1,SHORT,2026-04-05 01:45,2026-04-05 23:00,0.0534,0.05312,1000.0,100.0,0.0,NO,SHORT,,0.05148,0.053024,5.2434,0.7121,4.5313,TRAIL
40,SEI,M15+H1,LONG,2026-04-06 02:15,2026-04-06 23:15,0.05426,0.05321,1000.0,100.0,0.0,NO,LONG,,0.05504,0.053389,-19.3513,0.7071,-20.0584,TRAIL
41,SEI,M15+H1,SHORT,2026-04-12 02:00,2026-04-13 13:00,0.05444,0.05493,1000.0,100.0,0.0,NO,SHORT,SHORT,0.05325,0.054848,-9.0007,0.7172,-9.7179,TRAIL
42,SEI,M15+H1,LONG,2026-04-17 07:30,2026-04-17 23:30,0.0579,0.05841,1000.0,100.0,0.0,NO,LONG,LONG,0.06027,0.058462,8.8083,0.7171,8.0911,TRAIL
43,SEI,M15+H1,SHORT,2026-04-19 20:00,2026-04-20 12:45,0.05517,0.05563,1000.0,100.0,0.0,NO,SHORT,SHORT,0.05391,0.055527,-8.3379,0.717,-9.0548,TRAIL
44,SEI,M15+H1,LONG,2026-04-23 00:30,2026-04-24 22:45,0.06175,0.06125,1000.0,100.0,0.0,NO,LONG,,0.06315,0.061255,-8.0972,0.7111,-8.8083,TRAIL
45,SEI,M15+H1,SHORT,2026-04-28 00:00,2026-04-30 00:45,0.06029,0.05809,1000.0,100.0,0.0,NO,SHORT,SHORT,0.05631,0.057999,36.4903,0.701,35.7893,TRAIL
46,SEI,M15+H1,LONG,2026-05-03 23:00,2026-05-04 10:00,0.0589,0.0585,1000.0,100.0,0.0,NO,LONG,LONG,0.06038,0.058569,-6.7912,0.7116,-7.5027,TRAIL
47,SEI,M15+H1,SHORT,2026-05-15 12:00,2026-05-17 04:15,0.06569,0.06295,1000.0,100.0,0.0,NO,SHORT,SHORT,0.06089,0.062717,41.7111,0.6991,41.012,TRAIL
48,SEI,M15+H1,LONG,2026-05-22 07:15,2026-05-22 15:00,0.06361,0.06319,1000.0,100.0,0.0,NO,LONG,LONG,0.06519,0.063234,-6.6027,0.7116,-7.3144,TRAIL
49,SEI,M15+H1,SHORT,2026-05-26 03:15,2026-05-26 04:30,0.06122,0.06319,1000.0,100.0,0.0,NO,SHORT,,0.06121,0.063046,-32.179,0.7255,-32.9045,TRAIL
50,SEI,M15+H1,LONG,2026-05-27 16:45,2026-05-27 21:30,0.0692,0.06725,1000.0,100.0,0.0,NO,LONG,LONG,0.06978,0.067687,-28.1792,0.7039,-28.8831,TRAIL
51,SEI,M15+H1,SHORT,2026-05-30 22:15,2026-05-31 04:45,0.06617,0.06742,1000.0,100.0,0.0,NO,SHORT,,0.06543,0.067393,-18.8907,0.7207,-19.6115,TRAIL
