trade_id,symbol,timeframe,side,entry_time,exit_time,entry,exit,size,close_pct,remaining_size,is_partial,entry_h1_signal,exit_h1_signal,extreme,trail_stop,gross,fee,net,result
24,ETH,M15+H1,LONG,2025-12-20 07:15,2025-12-22 19:45,2978.73,2979.15,1000.0,100.0,0.0,NO,LONG,,3077.99,2985.6503,0.141,0.7141,-0.5731,TRAIL
25,ETH,M15+H1,SHORT,2025-12-24 14:15,2025-12-26 02:15,2926.79,2979.99,1000.0,100.0,0.0,NO,SHORT,SHORT,2886.75,2973.3525,-18.1769,0.7205,-18.8974,TRAIL
26,ETH,M15+H1,LONG,2025-12-30 23:15,2026-01-06 17:45,2972.19,3194.48,1000.0,100.0,0.0,NO,LONG,LONG,3308.0,3208.76,74.79,0.7407,74.0493,TRAIL
27,ETH,M15+H1,SHORT,2026-01-08 18:00,2026-01-12 02:45,3121.5,3156.47,1000.0,100.0,0.0,NO,SHORT,,3056.79,3148.4937,-11.2029,0.718,-11.9209,TRAIL
28,ETH,M15+H1,LONG,2026-01-13 14:15,2026-01-15 03:15,3154.52,3289.93,1000.0,100.0,0.0,NO,LONG,LONG,3403.77,3301.6569,42.9257,0.7293,42.1964,TRAIL
29,ETH,M15+H1,SHORT,2026-01-19 13:15,2026-01-21 15:00,3213.53,2995.4,1000.0,100.0,0.0,NO,SHORT,SHORT,2900.31,2987.3193,67.8786,0.6898,67.1889,TRAIL
30,ETH,M15+H1,LONG,2026-01-28 09:30,2026-01-29 03:15,3009.08,2953.23,1000.0,100.0,0.0,NO,LONG,LONG,3045.0,2953.65,-18.5605,0.7074,-19.2679,TRAIL
31,ETH,M15+H1,SHORT,2026-01-30 14:45,2026-01-30 18:30,2736.37,2713.86,1000.0,100.0,0.0,NO,SHORT,SHORT,2634.63,2713.6689,8.2262,0.7111,7.5152,TRAIL
32,ETH,M15+H1,LONG,2026-02-09 22:30,2026-02-10 05:30,2115.8,2055.04,1000.0,100.0,0.0,NO,LONG,,2123.7,2059.989,-28.7173,0.7037,-29.421,TRAIL
33,ETH,M15+H1,SHORT,2026-02-11 19:45,2026-02-12 10:45,1951.26,1993.04,1000.0,100.0,0.0,NO,SHORT,SHORT,1929.62,1987.5086,-21.4118,0.7216,-22.1334,TRAIL
34,ETH,M15+H1,LONG,2026-02-15 01:00,2026-02-15 12:45,2082.63,2009.78,1000.0,100.0,0.0,NO,LONG,,2102.73,2039.6481,-34.9798,0.7015,-35.6813,TRAIL
35,ETH,M15+H1,SHORT,2026-02-17 10:00,2026-02-17 18:30,1972.1,2000.29,1000.0,100.0,0.0,NO,SHORT,SHORT,1940.01,1998.2103,-14.2944,0.7191,-15.0135,TRAIL
36,ETH,M15+H1,LONG,2026-02-26 09:00,2026-02-26 16:30,2068.25,2010.86,1000.0,100.0,0.0,NO,LONG,LONG,2082.65,2020.1705,-27.7481,0.7041,-28.4522,TRAIL
37,ETH,M15+H1,SHORT,2026-03-01 20:30,2026-03-02 01:00,1910.96,1980.15,1000.0,100.0,0.0,NO,SHORT,SHORT,1907.0,1964.21,-36.2069,0.7269,-36.9339,TRAIL
