trade_id,symbol,timeframe,side,entry_time,exit_time,entry,exit,size,close_pct,remaining_size,is_partial,entry_h1_signal,exit_h1_signal,extreme,trail_stop,gross,fee,net,result
17,SUI,M15+H1,SHORT,2025-11-12 06:30,2025-11-12 10:30,2.0391,2.0691,1000.0,100.0,0.0,NO,SHORT,SHORT,2.0081,2.068343,-14.7124,0.7193,-15.4316,TRAIL
18,SUI,M15+H1,LONG,2025-11-25 10:45,2025-11-25 14:30,1.5382,1.4857,1000.0,100.0,0.0,NO,LONG,LONG,1.5467,1.500299,-34.1308,0.7018,-34.8326,TRAIL
19,SUI,M15+H1,SHORT,2025-11-29 16:45,2025-11-30 08:15,1.5059,1.5298,1000.0,100.0,0.0,NO,SHORT,,1.4844,1.528932,-15.8709,0.7197,-16.5906,TRAIL
20,SUI,M15+H1,LONG,2025-12-03 16:15,2025-12-04 03:30,1.6913,1.6687,1000.0,100.0,0.0,NO,LONG,LONG,1.7268,1.674996,-13.3625,0.7092,-14.0717,TRAIL
21,SUI,M15+H1,SHORT,2025-12-13 02:45,2025-12-14 01:15,1.5741,1.6282,1000.0,100.0,0.0,NO,SHORT,,1.5718,1.618954,-34.3688,0.7263,-35.0951,TRAIL
22,SUI,M15+H1,LONG,2025-12-22 10:30,2025-12-22 19:45,1.4745,1.4375,1000.0,100.0,0.0,NO,LONG,,1.4912,1.446464,-25.0933,0.705,-25.7983,TRAIL
23,SUI,M15+H1,SHORT,2025-12-23 23:45,2025-12-26 02:00,1.4354,1.3943,1000.0,100.0,0.0,NO,SHORT,SHORT,1.3522,1.392766,28.6331,0.7038,27.9294,TRAIL
24,SUI,M15+H1,LONG,2025-12-29 02:00,2025-12-29 09:30,1.4829,1.4588,1000.0,100.0,0.0,NO,LONG,LONG,1.52,1.4744,-16.2519,0.7082,-16.9601,TRAIL
25,SUI,M15+H1,SHORT,2026-01-09 14:45,2026-01-09 15:15,1.7899,1.8342,1000.0,100.0,0.0,NO,SHORT,SHORT,1.7725,1.825675,-24.75,0.7228,-25.4728,TRAIL
26,SUI,M15+H1,LONG,2026-01-14 06:30,2026-01-14 17:15,1.8427,1.8643,1000.0,100.0,0.0,NO,LONG,LONG,1.9371,1.878987,11.7219,0.7182,11.0037,TRAIL
27,SUI,M15+H1,SHORT,2026-01-18 02:30,2026-01-19 00:00,1.7765,1.5956,1000.0,100.0,0.0,NO,SHORT,SHORT,1.513,1.55839,101.8294,0.6776,101.1518,TRAIL
28,SUI,M15+H1,LONG,2026-02-14 05:15,2026-02-14 13:15,0.9662,0.9802,1000.0,100.0,0.0,NO,LONG,LONG,1.0121,0.981737,14.4898,0.7192,13.7706,TRAIL
29,SUI,M15+H1,SHORT,2026-02-18 13:15,2026-02-19 23:15,0.9566,0.9248,1000.0,100.0,0.0,NO,SHORT,SHORT,0.8951,0.921953,33.2427,0.7021,32.5406,TRAIL
30,SUI,M15+H1,LONG,2026-02-26 09:30,2026-02-26 15:15,0.9672,0.938,1000.0,100.0,0.0,NO,LONG,LONG,0.968,0.93896,-30.1902,0.7032,-30.8935,TRAIL
31,SUI,M15+H1,SHORT,2026-03-01 19:45,2026-03-02 00:30,0.8796,0.9001,1000.0,100.0,0.0,NO,SHORT,SHORT,0.8659,0.891877,-23.306,0.7223,-24.0284,TRAIL
32,SUI,M15+H1,LONG,2026-03-04 07:45,2026-03-04 12:15,0.9148,0.9247,1000.0,100.0,0.0,NO,LONG,LONG,0.958,0.92926,10.822,0.7179,10.1042,TRAIL
33,SUI,M15+H1,SHORT,2026-03-07 22:30,2026-03-08 09:15,0.892,0.9012,1000.0,100.0,0.0,NO,SHORT,SHORT,0.8732,0.899396,-10.3139,0.7177,-11.0316,TRAIL
34,SUI,M15+H1,LONG,2026-03-11 16:45,2026-03-12 02:30,0.9772,0.9659,1000.0,100.0,0.0,NO,LONG,LONG,0.9979,0.967963,-11.5637,0.7099,-12.2735,TRAIL
35,SUI,M15+H1,SHORT,2026-03-19 04:00,2026-03-20 01:30,0.9827,0.9653,1000.0,100.0,0.0,NO,SHORT,SHORT,0.9368,0.964904,17.7063,0.7077,16.9986,TRAIL
36,SUI,M15+H1,LONG,2026-03-25 15:45,2026-03-26 05:30,0.9553,0.9411,1000.0,100.0,0.0,NO,LONG,,0.9747,0.945459,-14.8644,0.7087,-15.5731,TRAIL
