trade_no,symbol,entry_time,exit_time,side,exit_reason,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
784,ETHUSDT,2025-03-19 09:15:00+00:00,2025-03-19 09:15:00+00:00,LONG,TP,1939.03,1940.969,25.786089,50.0,35.0,15.0,WIN,-28740.0
785,ETHUSDT,2025-03-20 02:15:00+00:00,2025-03-20 02:15:00+00:00,SHORT,TP,2027.89,2025.8621,24.65617,50.0,35.0,15.0,WIN,-28725.0
786,ETHUSDT,2025-03-21 07:15:00+00:00,2025-03-21 07:15:00+00:00,SHORT,TP,1972.33,1970.3577,25.350727,50.0,35.0,15.0,WIN,-28710.0
787,ETHUSDT,2025-03-21 17:45:00+00:00,2025-03-21 17:45:00+00:00,LONG,TP,1968.7,1970.6687,25.39747,50.0,35.0,15.0,WIN,-28695.0
788,ETHUSDT,2025-03-22 16:10:00+00:00,2025-03-22 16:45:00+00:00,SHORT,TP,1983.75,1981.7662,25.204789,50.0,35.0,15.0,WIN,-28680.0
789,ETHUSDT,2025-03-22 18:40:00+00:00,2025-03-22 18:40:00+00:00,LONG,TP,1995.58,1997.5756,25.055372,50.0,35.0,15.0,WIN,-28665.0
790,ETHUSDT,2025-03-22 23:15:00+00:00,2025-03-22 23:20:00+00:00,SHORT,TP,1978.0,1976.022,25.278059,50.0,35.0,15.0,WIN,-28650.0
791,ETHUSDT,2025-03-23 02:45:00+00:00,2025-03-23 02:45:00+00:00,LONG,TP,1999.49,2001.4895,25.006377,50.0,35.0,15.0,WIN,-28635.0
792,ETHUSDT,2025-03-23 15:30:00+00:00,2025-03-23 16:00:00+00:00,SHORT,TP,2005.01,2003.005,24.937531,50.0,35.0,15.0,WIN,-28620.0
793,ETHUSDT,2025-03-24 00:05:00+00:00,2025-03-24 00:20:00+00:00,LONG,TP,2001.9,2003.9019,24.976273,50.0,35.0,15.0,WIN,-28605.0
794,ETHUSDT,2025-03-24 01:25:00+00:00,2025-03-24 01:25:00+00:00,SHORT,TP,1989.58,1987.5904,25.130932,50.0,35.0,15.0,WIN,-28590.0
795,ETHUSDT,2025-03-24 03:20:00+00:00,2025-03-24 03:20:00+00:00,LONG,TP,2010.55,2012.5605,24.868817,50.0,35.0,15.0,WIN,-28575.0
796,ETHUSDT,2025-03-24 16:35:00+00:00,2025-03-24 23:15:00+00:00,SHORT,TP,2070.99,2068.919,24.143043,50.0,35.0,15.0,WIN,-28560.0
797,ETHUSDT,2025-03-25 10:40:00+00:00,2025-03-25 10:40:00+00:00,LONG,TP,2069.26,2071.3293,24.163227,50.0,35.0,15.0,WIN,-28545.0
798,ETHUSDT,2025-03-25 22:00:00+00:00,2025-03-25 22:00:00+00:00,SHORT,TP,2062.54,2060.4775,24.241954,50.0,35.0,15.0,WIN,-28530.0
799,ETHUSDT,2025-03-26 01:50:00+00:00,2025-03-28 11:25:00+00:00,LONG,SL,2074.62,1867.158,24.100799,-5000.0,35.0,-5035.0,LOSS,-33565.0
800,ETHUSDT,2025-03-28 22:20:00+00:00,2025-03-28 22:25:00+00:00,LONG,TP,1890.46,1892.3505,26.448589,50.0,35.0,15.0,WIN,-33550.0
801,ETHUSDT,2025-03-29 05:40:00+00:00,2025-03-29 05:45:00+00:00,SHORT,TP,1887.8,1885.9122,26.485857,50.0,35.0,15.0,WIN,-33535.0
802,ETHUSDT,2025-03-30 00:15:00+00:00,2025-03-30 01:00:00+00:00,LONG,TP,1828.24,1830.0682,27.348707,50.0,35.0,15.0,WIN,-33520.0
803,ETHUSDT,2025-03-30 10:40:00+00:00,2025-03-30 10:40:00+00:00,SHORT,TP,1830.99,1829.159,27.307631,50.0,35.0,15.0,WIN,-33505.0
804,ETHUSDT,2025-03-30 21:55:00+00:00,2025-03-30 21:55:00+00:00,SHORT,TP,1803.38,1801.5766,27.725715,50.0,35.0,15.0,WIN,-33490.0
805,ETHUSDT,2025-03-31 00:45:00+00:00,2025-03-31 00:45:00+00:00,SHORT,TP,1781.28,1779.4987,28.069703,50.0,35.0,15.0,WIN,-33475.0
806,ETHUSDT,2025-03-31 21:50:00+00:00,2025-03-31 22:00:00+00:00,SHORT,TP,1823.67,1821.8463,27.417241,50.0,35.0,15.0,WIN,-33460.0
807,ETHUSDT,2025-04-01 03:05:00+00:00,2025-04-01 03:10:00+00:00,LONG,TP,1838.68,1840.5187,27.193421,50.0,35.0,15.0,WIN,-33445.0
808,ETHUSDT,2025-04-02 21:15:00+00:00,2025-04-02 21:15:00+00:00,SHORT,TP,1859.76,1857.9002,26.885189,50.0,35.0,15.0,WIN,-33430.0
809,ETHUSDT,2025-04-03 05:45:00+00:00,2025-04-04 08:15:00+00:00,LONG,TP,1828.86,1830.6889,27.339435,50.0,35.0,15.0,WIN,-33415.0
810,ETHUSDT,2025-04-04 11:10:00+00:00,2025-04-04 11:10:00+00:00,SHORT,TP,1780.97,1779.189,28.074589,50.0,35.0,15.0,WIN,-33400.0
811,ETHUSDT,2025-04-04 17:45:00+00:00,2025-04-04 17:45:00+00:00,LONG,TP,1812.93,1814.7429,27.579664,50.0,35.0,15.0,WIN,-33385.0
812,ETHUSDT,2025-04-05 04:00:00+00:00,2025-04-05 04:55:00+00:00,SHORT,TP,1809.0,1807.191,27.63958,50.0,35.0,15.0,WIN,-33370.0
813,ETHUSDT,2025-04-05 10:35:00+00:00,2025-04-06 18:20:00+00:00,LONG,SL,1818.0,1636.2,27.50275,-5000.0,35.0,-5035.0,LOSS,-38405.0
814,ETHUSDT,2025-04-07 13:50:00+00:00,2025-04-07 13:50:00+00:00,LONG,TP,1511.42,1512.9314,33.081473,50.0,35.0,15.0,WIN,-38390.0
815,ETHUSDT,2025-04-07 22:25:00+00:00,2025-04-07 22:25:00+00:00,LONG,TP,1578.13,1579.7081,31.683068,50.0,35.0,15.0,WIN,-38375.0
816,ETHUSDT,2025-04-08 01:05:00+00:00,2025-04-08 01:05:00+00:00,SHORT,TP,1547.01,1545.463,32.320412,50.0,35.0,15.0,WIN,-38360.0
817,ETHUSDT,2025-04-08 01:45:00+00:00,2025-04-08 01:45:00+00:00,LONG,TP,1583.0,1584.583,31.585597,50.0,35.0,15.0,WIN,-38345.0
818,ETHUSDT,2025-04-08 08:55:00+00:00,2025-04-08 13:35:00+00:00,SHORT,TP,1563.71,1562.1463,31.975238,50.0,35.0,15.0,WIN,-38330.0
819,ETHUSDT,2025-04-09 07:55:00+00:00,2025-04-09 07:55:00+00:00,LONG,TP,1481.09,1482.5711,33.758921,50.0,35.0,15.0,WIN,-38315.0
820,ETHUSDT,2025-04-09 15:30:00+00:00,2025-04-09 15:30:00+00:00,LONG,TP,1488.32,1489.8083,33.594926,50.0,35.0,15.0,WIN,-38300.0
821,ETHUSDT,2025-04-10 01:40:00+00:00,2025-04-10 01:40:00+00:00,SHORT,TP,1634.72,1633.0853,30.586278,50.0,35.0,15.0,WIN,-38285.0
822,ETHUSDT,2025-04-12 06:15:00+00:00,2025-04-12 06:20:00+00:00,LONG,TP,1574.7,1576.2747,31.75208,50.0,35.0,15.0,WIN,-38270.0
823,ETHUSDT,2025-04-13 01:55:00+00:00,2025-04-13 01:55:00+00:00,SHORT,TP,1621.05,1619.429,30.844206,50.0,35.0,15.0,WIN,-38255.0
824,ETHUSDT,2025-04-13 09:40:00+00:00,2025-04-13 09:40:00+00:00,LONG,TP,1622.91,1624.5329,30.808856,50.0,35.0,15.0,WIN,-38240.0
825,ETHUSDT,2025-04-13 17:55:00+00:00,2025-04-13 17:55:00+00:00,LONG,TP,1640.38,1642.0204,30.480742,50.0,35.0,15.0,WIN,-38225.0
826,ETHUSDT,2025-04-14 02:35:00+00:00,2025-04-14 02:35:00+00:00,LONG,TP,1650.34,1651.9903,30.296787,50.0,35.0,15.0,WIN,-38210.0
827,ETHUSDT,2025-04-14 10:15:00+00:00,2025-04-14 10:15:00+00:00,LONG,TP,1646.3,1647.9463,30.371135,50.0,35.0,15.0,WIN,-38195.0
828,ETHUSDT,2025-04-14 16:00:00+00:00,2025-04-14 16:05:00+00:00,SHORT,TP,1626.97,1625.343,30.731974,50.0,35.0,15.0,WIN,-38180.0
829,ETHUSDT,2025-04-15 03:45:00+00:00,2025-04-15 04:00:00+00:00,LONG,TP,1638.69,1640.3287,30.512177,50.0,35.0,15.0,WIN,-38165.0
830,ETHUSDT,2025-04-15 10:50:00+00:00,2025-04-15 11:05:00+00:00,SHORT,TP,1628.89,1627.2611,30.69575,50.0,35.0,15.0,WIN,-38150.0
831,ETHUSDT,2025-04-15 13:50:00+00:00,2025-04-22 14:40:00+00:00,LONG,TP,1656.61,1658.2666,30.182119,50.0,35.0,15.0,WIN,-38135.0
832,ETHUSDT,2025-04-23 15:25:00+00:00,2025-04-23 15:25:00+00:00,SHORT,TP,1770.88,1769.1091,28.23455,50.0,35.0,15.0,WIN,-38120.0
833,ETHUSDT,2025-04-23 19:20:00+00:00,2025-04-23 19:20:00+00:00,SHORT,TP,1784.7,1782.9153,28.015913,50.0,35.0,15.0,WIN,-38105.0
834,ETHUSDT,2025-04-24 01:20:00+00:00,2025-04-24 01:20:00+00:00,SHORT,TP,1784.55,1782.7654,28.018268,50.0,35.0,15.0,WIN,-38090.0
835,ETHUSDT,2025-04-24 03:45:00+00:00,2025-04-24 03:45:00+00:00,SHORT,TP,1774.0,1772.226,28.184893,50.0,35.0,15.0,WIN,-38075.0
836,ETHUSDT,2025-04-24 15:05:00+00:00,2025-04-24 15:05:00+00:00,LONG,TP,1766.69,1768.4567,28.301513,50.0,35.0,15.0,WIN,-38060.0
837,ETHUSDT,2025-04-25 00:25:00+00:00,2025-04-25 00:35:00+00:00,LONG,TP,1772.26,1774.0323,28.212565,50.0,35.0,15.0,WIN,-38045.0
838,ETHUSDT,2025-04-25 02:40:00+00:00,2025-04-25 02:40:00+00:00,SHORT,TP,1752.88,1751.1271,28.524485,50.0,35.0,15.0,WIN,-38030.0
839,ETHUSDT,2025-04-25 13:55:00+00:00,2025-04-28 00:20:00+00:00,SHORT,TP,1768.37,1766.6016,28.274626,50.0,35.0,15.0,WIN,-38015.0
840,ETHUSDT,2025-04-28 06:15:00+00:00,2025-04-28 06:15:00+00:00,LONG,TP,1798.35,1800.1483,27.803264,50.0,35.0,15.0,WIN,-38000.0
841,ETHUSDT,2025-04-28 13:45:00+00:00,2025-04-28 13:45:00+00:00,SHORT,TP,1794.15,1792.3558,27.86835,50.0,35.0,15.0,WIN,-37985.0
842,ETHUSDT,2025-04-28 22:10:00+00:00,2025-04-28 22:10:00+00:00,LONG,TP,1800.29,1802.0903,27.773303,50.0,35.0,15.0,WIN,-37970.0
843,ETHUSDT,2025-04-29 05:25:00+00:00,2025-04-29 21:20:00+00:00,SHORT,TP,1792.6,1790.8074,27.892447,50.0,35.0,15.0,WIN,-37955.0
844,ETHUSDT,2025-04-30 04:30:00+00:00,2025-04-30 04:45:00+00:00,LONG,TP,1809.73,1811.5397,27.628431,50.0,35.0,15.0,WIN,-37940.0
845,ETHUSDT,2025-04-30 07:50:00+00:00,2025-04-30 07:50:00+00:00,SHORT,TP,1791.84,1790.0482,27.904277,50.0,35.0,15.0,WIN,-37925.0
846,ETHUSDT,2025-04-30 12:35:00+00:00,2025-04-30 12:35:00+00:00,SHORT,TP,1790.96,1789.169,27.917988,50.0,35.0,15.0,WIN,-37910.0
847,ETHUSDT,2025-04-30 20:00:00+00:00,2025-04-30 20:00:00+00:00,LONG,TP,1786.08,1787.8661,27.994267,50.0,35.0,15.0,WIN,-37895.0
848,ETHUSDT,2025-05-02 05:35:00+00:00,2025-05-02 05:35:00+00:00,SHORT,TP,1835.93,1834.0941,27.234154,50.0,35.0,15.0,WIN,-37880.0
849,ETHUSDT,2025-05-02 14:15:00+00:00,2025-05-02 14:15:00+00:00,LONG,TP,1836.99,1838.827,27.218439,50.0,35.0,15.0,WIN,-37865.0
850,ETHUSDT,2025-05-02 21:55:00+00:00,2025-05-02 21:55:00+00:00,SHORT,TP,1834.61,1832.7754,27.253749,50.0,35.0,15.0,WIN,-37850.0
851,ETHUSDT,2025-05-03 13:30:00+00:00,2025-05-03 15:00:00+00:00,LONG,TP,1834.56,1836.3946,27.254492,50.0,35.0,15.0,WIN,-37835.0
852,ETHUSDT,2025-05-03 17:20:00+00:00,2025-05-04 22:45:00+00:00,SHORT,TP,1812.5,1810.6875,27.586207,50.0,35.0,15.0,WIN,-37820.0
853,ETHUSDT,2025-05-05 06:40:00+00:00,2025-05-05 06:40:00+00:00,LONG,TP,1818.0,1819.818,27.50275,50.0,35.0,15.0,WIN,-37805.0
854,ETHUSDT,2025-05-05 17:55:00+00:00,2025-05-05 18:10:00+00:00,LONG,TP,1813.81,1815.6238,27.566283,50.0,35.0,15.0,WIN,-37790.0
855,ETHUSDT,2025-05-06 01:45:00+00:00,2025-05-06 01:45:00+00:00,SHORT,TP,1805.07,1803.2649,27.699757,50.0,35.0,15.0,WIN,-37775.0
856,ETHUSDT,2025-05-06 19:00:00+00:00,2025-05-06 19:00:00+00:00,LONG,TP,1789.04,1790.829,27.94795,50.0,35.0,15.0,WIN,-37760.0
857,ETHUSDT,2025-05-06 22:05:00+00:00,2025-05-06 22:05:00+00:00,LONG,TP,1790.11,1791.9001,27.931244,50.0,35.0,15.0,WIN,-37745.0
858,ETHUSDT,2025-05-07 09:20:00+00:00,2025-05-07 09:20:00+00:00,LONG,TP,1838.28,1840.1183,27.199339,50.0,35.0,15.0,WIN,-37730.0
859,ETHUSDT,2025-05-07 13:30:00+00:00,2025-05-07 14:45:00+00:00,SHORT,TP,1822.98,1821.157,27.427619,50.0,35.0,15.0,WIN,-37715.0
860,ETHUSDT,2025-05-07 23:30:00+00:00,2025-05-07 23:30:00+00:00,LONG,TP,1817.27,1819.0873,27.513798,50.0,35.0,15.0,WIN,-37700.0
861,ETHUSDT,2025-05-09 14:55:00+00:00,2025-05-09 14:55:00+00:00,SHORT,TP,2298.47,2296.1715,21.753601,50.0,35.0,15.0,WIN,-37685.0
862,ETHUSDT,2025-05-11 16:00:00+00:00,2025-05-11 16:00:00+00:00,SHORT,TP,2461.22,2458.7588,20.315128,50.0,35.0,15.0,WIN,-37670.0
863,ETHUSDT,2025-05-11 21:00:00+00:00,2025-05-11 21:15:00+00:00,LONG,TP,2508.69,2511.1987,19.930721,50.0,35.0,15.0,WIN,-37655.0
864,ETHUSDT,2025-05-12 14:30:00+00:00,2025-05-12 14:30:00+00:00,SHORT,TP,2509.23,2506.7208,19.926432,50.0,35.0,15.0,WIN,-37640.0
865,ETHUSDT,2025-05-12 23:25:00+00:00,2025-05-12 23:25:00+00:00,LONG,TP,2495.89,2498.3859,20.032934,50.0,35.0,15.0,WIN,-37625.0
866,ETHUSDT,2025-05-13 02:25:00+00:00,2025-05-13 02:45:00+00:00,SHORT,TP,2433.39,2430.9566,20.547467,50.0,35.0,15.0,WIN,-37610.0
867,ETHUSDT,2025-05-13 09:10:00+00:00,2025-05-13 09:15:00+00:00,LONG,TP,2469.76,2472.2298,20.244882,50.0,35.0,15.0,WIN,-37595.0
868,ETHUSDT,2025-05-14 02:30:00+00:00,2025-05-14 02:30:00+00:00,SHORT,TP,2638.03,2635.392,18.953537,50.0,35.0,15.0,WIN,-37580.0
869,ETHUSDT,2025-05-15 02:10:00+00:00,2025-05-15 02:10:00+00:00,SHORT,TP,2586.41,2583.8236,19.331815,50.0,35.0,15.0,WIN,-37565.0
870,ETHUSDT,2025-05-15 16:40:00+00:00,2025-05-15 16:40:00+00:00,LONG,TP,2564.66,2567.2247,19.495762,50.0,35.0,15.0,WIN,-37550.0
871,ETHUSDT,2025-05-16 01:45:00+00:00,2025-05-16 01:55:00+00:00,LONG,TP,2565.09,2567.6551,19.492493,50.0,35.0,15.0,WIN,-37535.0
872,ETHUSDT,2025-05-16 14:40:00+00:00,2025-05-16 14:40:00+00:00,SHORT,TP,2583.93,2581.3461,19.350369,50.0,35.0,15.0,WIN,-37520.0
873,ETHUSDT,2025-05-16 16:30:00+00:00,2025-05-16 16:30:00+00:00,SHORT,TP,2580.22,2577.6398,19.378193,50.0,35.0,15.0,WIN,-37505.0
874,ETHUSDT,2025-05-17 09:55:00+00:00,2025-05-17 09:55:00+00:00,SHORT,TP,2481.03,2478.549,20.15292,50.0,35.0,15.0,WIN,-37490.0
875,ETHUSDT,2025-05-17 22:25:00+00:00,2025-05-17 22:25:00+00:00,SHORT,TP,2465.95,2463.484,20.276161,50.0,35.0,15.0,WIN,-37475.0
876,ETHUSDT,2025-05-18 05:15:00+00:00,2025-05-18 05:15:00+00:00,LONG,TP,2491.42,2493.9114,20.068876,50.0,35.0,15.0,WIN,-37460.0
877,ETHUSDT,2025-05-18 18:10:00+00:00,2025-05-18 18:10:00+00:00,SHORT,TP,2462.57,2460.1074,20.303991,50.0,35.0,15.0,WIN,-37445.0
878,ETHUSDT,2025-05-19 04:05:00+00:00,2025-05-19 04:05:00+00:00,SHORT,TP,2394.27,2391.8757,20.883192,50.0,35.0,15.0,WIN,-37430.0
879,ETHUSDT,2025-05-19 10:30:00+00:00,2025-05-19 10:40:00+00:00,LONG,TP,2407.58,2409.9876,20.767742,50.0,35.0,15.0,WIN,-37415.0
880,ETHUSDT,2025-05-20 09:20:00+00:00,2025-05-20 09:20:00+00:00,SHORT,TP,2528.68,2526.1513,19.773162,50.0,35.0,15.0,WIN,-37400.0
881,ETHUSDT,2025-05-20 20:20:00+00:00,2025-05-20 20:30:00+00:00,LONG,TP,2505.0,2507.505,19.96008,50.0,35.0,15.0,WIN,-37385.0
882,ETHUSDT,2025-05-21 10:05:00+00:00,2025-05-21 10:05:00+00:00,SHORT,TP,2525.69,2523.1643,19.79657,50.0,35.0,15.0,WIN,-37370.0
883,ETHUSDT,2025-05-21 15:05:00+00:00,2025-05-21 15:05:00+00:00,LONG,TP,2569.67,2572.2397,19.457751,50.0,35.0,15.0,WIN,-37355.0
884,ETHUSDT,2025-05-21 17:40:00+00:00,2025-05-21 17:40:00+00:00,SHORT,TP,2501.96,2499.458,19.984332,50.0,35.0,15.0,WIN,-37340.0
885,ETHUSDT,2025-05-22 00:30:00+00:00,2025-05-22 00:30:00+00:00,LONG,TP,2569.38,2571.9494,19.459948,50.0,35.0,15.0,WIN,-37325.0
886,ETHUSDT,2025-05-22 18:35:00+00:00,2025-05-23 00:45:00+00:00,LONG,TP,2666.23,2668.8962,18.753071,50.0,35.0,15.0,WIN,-37310.0
887,ETHUSDT,2025-05-23 01:50:00+00:00,2025-05-23 01:50:00+00:00,LONG,TP,2672.09,2674.7621,18.711945,50.0,35.0,15.0,WIN,-37295.0
888,ETHUSDT,2025-05-23 20:50:00+00:00,2025-05-23 20:50:00+00:00,SHORT,TP,2548.17,2545.6218,19.621925,50.0,35.0,15.0,WIN,-37280.0
889,ETHUSDT,2025-05-24 04:20:00+00:00,2025-05-24 04:35:00+00:00,LONG,TP,2551.76,2554.3118,19.594319,50.0,35.0,15.0,WIN,-37265.0
890,ETHUSDT,2025-05-25 12:50:00+00:00,2025-05-25 12:55:00+00:00,LONG,TP,2512.26,2514.7723,19.902399,50.0,35.0,15.0,WIN,-37250.0
891,ETHUSDT,2025-05-26 21:15:00+00:00,2025-05-26 21:25:00+00:00,LONG,TP,2559.56,2562.1196,19.534608,50.0,35.0,15.0,WIN,-37235.0
892,ETHUSDT,2025-05-26 23:40:00+00:00,2025-05-27 00:00:00+00:00,LONG,TP,2561.18,2563.7412,19.522251,50.0,35.0,15.0,WIN,-37220.0
893,ETHUSDT,2025-05-27 01:30:00+00:00,2025-05-27 01:30:00+00:00,SHORT,TP,2526.03,2523.504,19.793906,50.0,35.0,15.0,WIN,-37205.0
894,ETHUSDT,2025-05-27 06:00:00+00:00,2025-05-27 06:00:00+00:00,LONG,TP,2568.6,2571.1686,19.465857,50.0,35.0,15.0,WIN,-37190.0
895,ETHUSDT,2025-05-27 23:30:00+00:00,2025-05-28 00:10:00+00:00,SHORT,TP,2651.8,2649.1482,18.855117,50.0,35.0,15.0,WIN,-37175.0
896,ETHUSDT,2025-05-28 12:20:00+00:00,2025-05-28 12:20:00+00:00,LONG,TP,2656.94,2659.5969,18.818641,50.0,35.0,15.0,WIN,-37160.0
897,ETHUSDT,2025-05-28 15:15:00+00:00,2025-05-28 20:20:00+00:00,SHORT,TP,2615.61,2612.9944,19.116,50.0,35.0,15.0,WIN,-37145.0
898,ETHUSDT,2025-05-28 22:00:00+00:00,2025-05-28 23:05:00+00:00,LONG,TP,2651.21,2653.8612,18.859313,50.0,35.0,15.0,WIN,-37130.0
899,ETHUSDT,2025-05-30 09:50:00+00:00,2025-05-30 09:50:00+00:00,SHORT,TP,2602.0,2599.398,19.215988,50.0,35.0,15.0,WIN,-37115.0
900,ETHUSDT,2025-06-01 15:25:00+00:00,2025-06-01 15:25:00+00:00,LONG,TP,2513.42,2515.9334,19.893213,50.0,35.0,15.0,WIN,-37100.0
901,ETHUSDT,2025-06-02 03:00:00+00:00,2025-06-02 03:00:00+00:00,SHORT,TP,2507.65,2505.1424,19.938987,50.0,35.0,15.0,WIN,-37085.0
902,ETHUSDT,2025-06-02 13:40:00+00:00,2025-06-02 14:20:00+00:00,LONG,TP,2518.25,2520.7682,19.855058,50.0,35.0,15.0,WIN,-37070.0
903,ETHUSDT,2025-06-03 10:30:00+00:00,2025-06-03 10:30:00+00:00,LONG,TP,2615.47,2618.0855,19.117023,50.0,35.0,15.0,WIN,-37055.0
904,ETHUSDT,2025-06-03 20:35:00+00:00,2025-06-03 21:40:00+00:00,SHORT,TP,2602.21,2599.6078,19.214437,50.0,35.0,15.0,WIN,-37040.0
905,ETHUSDT,2025-06-04 03:30:00+00:00,2025-06-04 03:30:00+00:00,LONG,TP,2633.09,2635.7231,18.989096,50.0,35.0,15.0,WIN,-37025.0
906,ETHUSDT,2025-06-04 13:15:00+00:00,2025-06-04 13:15:00+00:00,SHORT,TP,2610.83,2608.2192,19.150998,50.0,35.0,15.0,WIN,-37010.0
907,ETHUSDT,2025-06-04 15:20:00+00:00,2025-06-04 15:35:00+00:00,LONG,TP,2656.28,2658.9363,18.823317,50.0,35.0,15.0,WIN,-36995.0
908,ETHUSDT,2025-06-04 20:45:00+00:00,2025-06-04 20:45:00+00:00,SHORT,TP,2609.22,2606.6108,19.162815,50.0,35.0,15.0,WIN,-36980.0
909,ETHUSDT,2025-06-05 03:25:00+00:00,2025-06-05 03:35:00+00:00,LONG,TP,2624.63,2627.2546,19.050304,50.0,35.0,15.0,WIN,-36965.0
910,ETHUSDT,2025-06-05 07:05:00+00:00,2025-06-05 07:45:00+00:00,SHORT,TP,2605.84,2603.2342,19.187671,50.0,35.0,15.0,WIN,-36950.0
911,ETHUSDT,2025-06-05 08:00:00+00:00,2025-06-05 08:20:00+00:00,SHORT,TP,2603.22,2600.6168,19.206982,50.0,35.0,15.0,WIN,-36935.0
912,ETHUSDT,2025-06-05 12:50:00+00:00,2025-06-05 12:50:00+00:00,LONG,TP,2634.99,2637.625,18.975404,50.0,35.0,15.0,WIN,-36920.0
913,ETHUSDT,2025-06-05 14:00:00+00:00,2025-06-05 14:00:00+00:00,SHORT,TP,2588.65,2586.0614,19.315087,50.0,35.0,15.0,WIN,-36905.0
914,ETHUSDT,2025-06-06 04:00:00+00:00,2025-06-06 04:00:00+00:00,LONG,TP,2454.5,2456.9545,20.370748,50.0,35.0,15.0,WIN,-36890.0
915,ETHUSDT,2025-06-07 05:50:00+00:00,2025-06-07 06:50:00+00:00,LONG,TP,2493.67,2496.1637,20.050769,50.0,35.0,15.0,WIN,-36875.0
916,ETHUSDT,2025-06-08 02:40:00+00:00,2025-06-08 03:00:00+00:00,SHORT,TP,2512.94,2510.4271,19.897013,50.0,35.0,15.0,WIN,-36860.0
917,ETHUSDT,2025-06-08 16:20:00+00:00,2025-06-08 16:20:00+00:00,LONG,TP,2522.0,2524.522,19.825535,50.0,35.0,15.0,WIN,-36845.0
918,ETHUSDT,2025-06-08 22:50:00+00:00,2025-06-08 22:50:00+00:00,SHORT,TP,2504.59,2502.0854,19.963347,50.0,35.0,15.0,WIN,-36830.0
919,ETHUSDT,2025-06-09 09:50:00+00:00,2025-06-09 09:50:00+00:00,LONG,TP,2516.38,2518.8964,19.869813,50.0,35.0,15.0,WIN,-36815.0
920,ETHUSDT,2025-06-10 11:20:00+00:00,2025-06-10 11:20:00+00:00,LONG,TP,2744.83,2747.5748,18.216064,50.0,35.0,15.0,WIN,-36800.0
921,ETHUSDT,2025-06-10 19:35:00+00:00,2025-06-10 19:35:00+00:00,LONG,TP,2786.58,2789.3666,17.943142,50.0,35.0,15.0,WIN,-36785.0
922,ETHUSDT,2025-06-11 13:25:00+00:00,2025-06-11 13:25:00+00:00,LONG,TP,2811.94,2814.7519,17.781318,50.0,35.0,15.0,WIN,-36770.0
923,ETHUSDT,2025-06-11 21:40:00+00:00,2025-06-11 21:40:00+00:00,SHORT,TP,2790.08,2787.2899,17.920633,50.0,35.0,15.0,WIN,-36755.0
924,ETHUSDT,2025-06-12 14:55:00+00:00,2025-06-12 15:00:00+00:00,LONG,TP,2764.85,2767.6148,18.084164,50.0,35.0,15.0,WIN,-36740.0
925,ETHUSDT,2025-06-12 15:55:00+00:00,2025-06-12 15:55:00+00:00,SHORT,TP,2720.35,2717.6296,18.379988,50.0,35.0,15.0,WIN,-36725.0
926,ETHUSDT,2025-06-12 17:35:00+00:00,2025-06-12 17:45:00+00:00,LONG,TP,2764.83,2767.5948,18.084295,50.0,35.0,15.0,WIN,-36710.0
927,ETHUSDT,2025-06-12 19:50:00+00:00,2025-06-12 19:50:00+00:00,SHORT,TP,2698.48,2695.7815,18.52895,50.0,35.0,15.0,WIN,-36695.0
928,ETHUSDT,2025-06-13 08:15:00+00:00,2025-06-13 11:50:00+00:00,LONG,TP,2537.77,2540.3078,19.702337,50.0,35.0,15.0,WIN,-36680.0
929,ETHUSDT,2025-06-13 14:35:00+00:00,2025-06-13 14:35:00+00:00,SHORT,TP,2515.8,2513.2842,19.874394,50.0,35.0,15.0,WIN,-36665.0
930,ETHUSDT,2025-06-13 15:10:00+00:00,2025-06-13 15:20:00+00:00,LONG,TP,2551.12,2553.6711,19.599235,50.0,35.0,15.0,WIN,-36650.0
931,ETHUSDT,2025-06-13 18:40:00+00:00,2025-06-14 15:40:00+00:00,SHORT,TP,2510.6,2508.0894,19.915558,50.0,35.0,15.0,WIN,-36635.0
932,ETHUSDT,2025-06-14 22:55:00+00:00,2025-06-14 23:00:00+00:00,LONG,TP,2524.46,2526.9845,19.806216,50.0,35.0,15.0,WIN,-36620.0
933,ETHUSDT,2025-06-15 07:40:00+00:00,2025-06-15 08:05:00+00:00,SHORT,TP,2524.86,2522.3351,19.803078,50.0,35.0,15.0,WIN,-36605.0
934,ETHUSDT,2025-06-15 14:10:00+00:00,2025-06-15 14:50:00+00:00,LONG,TP,2547.22,2549.7672,19.629243,50.0,35.0,15.0,WIN,-36590.0
935,ETHUSDT,2025-06-15 20:25:00+00:00,2025-06-15 20:25:00+00:00,SHORT,TP,2514.2,2511.6858,19.887042,50.0,35.0,15.0,WIN,-36575.0
936,ETHUSDT,2025-06-16 02:10:00+00:00,2025-06-16 02:20:00+00:00,LONG,TP,2575.27,2577.8453,19.41544,50.0,35.0,15.0,WIN,-36560.0
937,ETHUSDT,2025-06-16 22:45:00+00:00,2025-06-16 22:45:00+00:00,SHORT,TP,2553.52,2550.9665,19.580814,50.0,35.0,15.0,WIN,-36545.0
938,ETHUSDT,2025-06-17 09:00:00+00:00,2025-06-17 09:05:00+00:00,SHORT,TP,2570.63,2568.0594,19.450485,50.0,35.0,15.0,WIN,-36530.0
