trade_no,symbol,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
163,ETHUSDT,2024-07-21 17:55:00+00:00,2024-07-21 18:00:00+00:00,SHORT,3461.05,3457.589,14.446483,50.0,35.0,15.0,WIN,12445.0
164,ETHUSDT,2024-07-21 20:35:00+00:00,2024-07-21 22:00:00+00:00,LONG,3519.61,3523.1296,14.206119,50.0,35.0,15.0,WIN,12460.0
165,ETHUSDT,2024-07-22 05:15:00+00:00,2024-07-22 05:15:00+00:00,SHORT,3510.16,3506.6498,14.244365,50.0,35.0,15.0,WIN,12475.0
166,ETHUSDT,2024-07-22 22:40:00+00:00,2024-07-22 23:10:00+00:00,SHORT,3439.25,3435.8108,14.538053,50.0,35.0,15.0,WIN,12490.0
167,ETHUSDT,2024-07-23 05:40:00+00:00,2024-07-23 05:40:00+00:00,SHORT,3432.77,3429.3372,14.565497,50.0,35.0,15.0,WIN,12505.0
168,ETHUSDT,2024-07-23 08:40:00+00:00,2024-07-23 08:40:00+00:00,LONG,3511.5,3515.0115,14.238929,50.0,35.0,15.0,WIN,12520.0
169,ETHUSDT,2024-07-23 15:35:00+00:00,2024-07-23 15:35:00+00:00,SHORT,3439.01,3435.571,14.539068,50.0,35.0,15.0,WIN,12535.0
170,ETHUSDT,2024-07-23 20:55:00+00:00,2024-07-23 21:10:00+00:00,LONG,3484.63,3488.1146,14.348726,50.0,35.0,15.0,WIN,12550.0
171,ETHUSDT,2024-07-24 02:10:00+00:00,2024-07-24 02:10:00+00:00,SHORT,3438.01,3434.572,14.543297,50.0,35.0,15.0,WIN,12565.0
172,ETHUSDT,2024-07-24 09:05:00+00:00,2024-07-24 10:05:00+00:00,LONG,3459.7,3463.1597,14.45212,50.0,35.0,15.0,WIN,12580.0
173,ETHUSDT,2024-07-24 15:05:00+00:00,2024-07-24 15:05:00+00:00,SHORT,3432.45,3429.0176,14.566855,50.0,35.0,15.0,WIN,12595.0
174,ETHUSDT,2024-07-25 12:35:00+00:00,2024-07-25 12:35:00+00:00,SHORT,3165.06,3161.8949,15.797489,50.0,35.0,15.0,WIN,12610.0
175,ETHUSDT,2024-07-26 12:55:00+00:00,2024-07-26 12:55:00+00:00,SHORT,3240.51,3237.2695,15.42967,50.0,35.0,15.0,WIN,12625.0
176,ETHUSDT,2024-07-27 02:15:00+00:00,2024-07-27 03:15:00+00:00,SHORT,3246.74,3243.4933,15.400063,50.0,35.0,15.0,WIN,12640.0
177,ETHUSDT,2024-07-27 08:10:00+00:00,2024-07-27 12:00:00+00:00,LONG,3279.58,3282.8596,15.245855,50.0,35.0,15.0,WIN,12655.0
178,ETHUSDT,2024-07-27 19:00:00+00:00,2024-07-27 19:00:00+00:00,SHORT,3247.76,3244.5122,15.395226,50.0,35.0,15.0,WIN,12670.0
179,ETHUSDT,2024-07-28 11:05:00+00:00,2024-07-28 11:10:00+00:00,LONG,3249.1,3252.3491,15.388877,50.0,35.0,15.0,WIN,12685.0
180,ETHUSDT,2024-07-28 20:50:00+00:00,2024-07-28 20:50:00+00:00,SHORT,3263.05,3259.787,15.323087,50.0,35.0,15.0,WIN,12700.0
181,ETHUSDT,2024-07-29 00:15:00+00:00,2024-07-29 00:15:00+00:00,LONG,3282.21,3285.4922,15.233638,50.0,35.0,15.0,WIN,12715.0
182,ETHUSDT,2024-07-29 13:40:00+00:00,2024-07-29 13:40:00+00:00,SHORT,3357.35,3353.9926,14.892698,50.0,35.0,15.0,WIN,12730.0
183,ETHUSDT,2024-07-29 22:10:00+00:00,2024-07-29 22:10:00+00:00,LONG,3341.86,3345.2019,14.961728,50.0,35.0,15.0,WIN,12745.0
184,ETHUSDT,2024-07-30 02:35:00+00:00,2024-07-30 02:35:00+00:00,SHORT,3295.24,3291.9448,15.173402,50.0,35.0,15.0,WIN,12760.0
185,ETHUSDT,2024-07-30 07:15:00+00:00,2024-07-30 07:15:00+00:00,LONG,3336.89,3340.2269,14.984012,50.0,35.0,15.0,WIN,12775.0
186,ETHUSDT,2024-07-30 14:30:00+00:00,2024-07-30 14:35:00+00:00,SHORT,3321.29,3317.9687,15.054392,50.0,35.0,15.0,WIN,12790.0
187,ETHUSDT,2024-07-31 02:30:00+00:00,2024-07-31 05:50:00+00:00,LONG,3303.4,3306.7034,15.135921,50.0,35.0,15.0,WIN,12805.0
188,ETHUSDT,2024-07-31 05:55:00+00:00,2024-07-31 06:00:00+00:00,LONG,3300.12,3303.4201,15.150964,50.0,35.0,15.0,WIN,12820.0
189,ETHUSDT,2024-08-01 11:05:00+00:00,2024-08-01 11:25:00+00:00,LONG,3189.02,3192.209,15.678798,50.0,35.0,15.0,WIN,12835.0
190,ETHUSDT,2024-08-01 14:40:00+00:00,2024-08-01 14:40:00+00:00,SHORT,3166.32,3163.1537,15.791202,50.0,35.0,15.0,WIN,12850.0
191,ETHUSDT,2024-08-01 21:50:00+00:00,2024-08-01 22:05:00+00:00,LONG,3178.27,3181.4483,15.731829,50.0,35.0,15.0,WIN,12865.0
192,ETHUSDT,2024-08-02 05:05:00+00:00,2024-08-02 05:10:00+00:00,SHORT,3160.59,3157.4294,15.819831,50.0,35.0,15.0,WIN,12880.0
193,ETHUSDT,2024-08-02 14:30:00+00:00,2024-08-02 14:30:00+00:00,SHORT,3135.03,3131.895,15.948811,50.0,35.0,15.0,WIN,12895.0
194,ETHUSDT,2024-08-03 15:50:00+00:00,2024-08-03 15:50:00+00:00,SHORT,2959.01,2956.051,16.897543,50.0,35.0,15.0,WIN,12910.0
195,ETHUSDT,2024-08-04 02:20:00+00:00,2024-08-04 02:20:00+00:00,LONG,2913.68,2916.5937,17.160429,50.0,35.0,15.0,WIN,12925.0
196,ETHUSDT,2024-08-04 07:45:00+00:00,2024-08-04 07:45:00+00:00,SHORT,2893.88,2890.9861,17.277842,50.0,35.0,15.0,WIN,12940.0
197,ETHUSDT,2024-08-04 12:05:00+00:00,2024-08-04 12:05:00+00:00,LONG,2917.07,2919.9871,17.140487,50.0,35.0,15.0,WIN,12955.0
198,ETHUSDT,2024-08-05 10:10:00+00:00,2024-08-05 10:10:00+00:00,SHORT,2286.56,2284.2734,21.866909,50.0,35.0,15.0,WIN,12970.0
199,ETHUSDT,2024-08-06 00:30:00+00:00,2024-08-06 00:30:00+00:00,LONG,2512.76,2515.2728,19.898438,50.0,35.0,15.0,WIN,12985.0
200,ETHUSDT,2024-08-06 14:30:00+00:00,2024-08-06 14:30:00+00:00,LONG,2528.11,2530.6381,19.77762,50.0,35.0,15.0,WIN,13000.0
201,ETHUSDT,2024-08-06 21:30:00+00:00,2024-08-06 21:30:00+00:00,SHORT,2489.58,2487.0904,20.083709,50.0,35.0,15.0,WIN,13015.0
202,ETHUSDT,2024-08-07 04:15:00+00:00,2024-08-07 04:15:00+00:00,LONG,2517.12,2519.6371,19.863972,50.0,35.0,15.0,WIN,13030.0
203,ETHUSDT,2024-08-07 11:25:00+00:00,2024-08-07 11:25:00+00:00,SHORT,2486.7,2484.2133,20.106969,50.0,35.0,15.0,WIN,13045.0
204,ETHUSDT,2024-08-08 01:25:00+00:00,2024-08-08 01:40:00+00:00,LONG,2389.99,2392.38,20.92059,50.0,35.0,15.0,WIN,13060.0
205,ETHUSDT,2024-08-08 09:10:00+00:00,2024-08-08 13:50:00+00:00,SHORT,2413.74,2411.3263,20.714741,50.0,35.0,15.0,WIN,13075.0
206,ETHUSDT,2024-08-09 22:55:00+00:00,2024-08-09 23:55:00+00:00,LONG,2597.58,2600.1776,19.248685,50.0,35.0,15.0,WIN,13090.0
207,ETHUSDT,2024-08-10 15:05:00+00:00,2024-08-10 15:55:00+00:00,SHORT,2606.74,2604.1333,19.181046,50.0,35.0,15.0,WIN,13105.0
208,ETHUSDT,2024-08-11 00:15:00+00:00,2024-08-11 00:15:00+00:00,LONG,2622.05,2624.672,19.069049,50.0,35.0,15.0,WIN,13120.0
209,ETHUSDT,2024-08-11 12:30:00+00:00,2024-08-11 12:30:00+00:00,SHORT,2640.42,2637.7796,18.936381,50.0,35.0,15.0,WIN,13135.0
210,ETHUSDT,2024-08-12 07:45:00+00:00,2024-08-12 07:45:00+00:00,LONG,2566.23,2568.7962,19.483834,50.0,35.0,15.0,WIN,13150.0
211,ETHUSDT,2024-08-12 18:55:00+00:00,2024-08-12 18:55:00+00:00,SHORT,2631.99,2629.358,18.997033,50.0,35.0,15.0,WIN,13165.0
212,ETHUSDT,2024-08-12 20:55:00+00:00,2024-08-12 21:40:00+00:00,LONG,2684.53,2687.2145,18.625234,50.0,35.0,15.0,WIN,13180.0
213,ETHUSDT,2024-08-13 03:50:00+00:00,2024-08-13 03:50:00+00:00,SHORT,2656.3,2653.6437,18.823175,50.0,35.0,15.0,WIN,13195.0
214,ETHUSDT,2024-08-13 14:00:00+00:00,2024-08-13 14:00:00+00:00,LONG,2667.6,2670.2676,18.74344,50.0,35.0,15.0,WIN,13210.0
215,ETHUSDT,2024-08-14 13:30:00+00:00,2024-08-14 13:30:00+00:00,SHORT,2719.18,2716.4608,18.387896,50.0,35.0,15.0,WIN,13225.0
216,ETHUSDT,2024-08-14 21:20:00+00:00,2024-08-14 21:20:00+00:00,LONG,2671.46,2674.1315,18.716357,50.0,35.0,15.0,WIN,13240.0
217,ETHUSDT,2024-08-15 02:15:00+00:00,2024-08-15 02:15:00+00:00,SHORT,2652.65,2649.9974,18.849075,50.0,35.0,15.0,WIN,13255.0
218,ETHUSDT,2024-08-15 13:20:00+00:00,2024-08-15 13:25:00+00:00,LONG,2648.79,2651.4388,18.876544,50.0,35.0,15.0,WIN,13270.0
219,ETHUSDT,2024-08-15 18:10:00+00:00,2024-08-15 18:10:00+00:00,SHORT,2567.24,2564.6728,19.476169,50.0,35.0,15.0,WIN,13285.0
220,ETHUSDT,2024-08-16 12:40:00+00:00,2024-08-16 12:40:00+00:00,SHORT,2569.69,2567.1203,19.4576,50.0,35.0,15.0,WIN,13300.0
221,ETHUSDT,2024-08-16 19:20:00+00:00,2024-08-16 19:20:00+00:00,LONG,2617.54,2620.1575,19.101905,50.0,35.0,15.0,WIN,13315.0
222,ETHUSDT,2024-08-18 03:00:00+00:00,2024-08-18 03:00:00+00:00,LONG,2630.07,2632.7001,19.010901,50.0,35.0,15.0,WIN,13330.0
223,ETHUSDT,2024-08-18 04:10:00+00:00,2024-08-18 04:25:00+00:00,SHORT,2604.2,2601.5958,19.199754,50.0,35.0,15.0,WIN,13345.0
224,ETHUSDT,2024-08-18 08:55:00+00:00,2024-08-18 09:05:00+00:00,LONG,2616.81,2619.4268,19.107234,50.0,35.0,15.0,WIN,13360.0
225,ETHUSDT,2024-08-19 17:25:00+00:00,2024-08-19 17:25:00+00:00,LONG,2594.98,2597.575,19.267971,50.0,35.0,15.0,WIN,13375.0
226,ETHUSDT,2024-08-20 11:15:00+00:00,2024-08-20 11:20:00+00:00,SHORT,2648.93,2646.2811,18.875546,50.0,35.0,15.0,WIN,13390.0
227,ETHUSDT,2024-08-21 04:25:00+00:00,2024-08-21 05:05:00+00:00,LONG,2590.0,2592.59,19.305019,50.0,35.0,15.0,WIN,13405.0
228,ETHUSDT,2024-08-21 09:20:00+00:00,2024-08-21 09:20:00+00:00,SHORT,2573.62,2571.0464,19.427888,50.0,35.0,15.0,WIN,13420.0
229,ETHUSDT,2024-08-21 15:30:00+00:00,2024-08-21 15:30:00+00:00,LONG,2600.3,2602.9003,19.228551,50.0,35.0,15.0,WIN,13435.0
230,ETHUSDT,2024-08-22 01:45:00+00:00,2024-08-22 02:00:00+00:00,SHORT,2624.36,2621.7356,19.052264,50.0,35.0,15.0,WIN,13450.0
231,ETHUSDT,2024-08-22 08:45:00+00:00,2024-08-22 10:40:00+00:00,LONG,2633.2,2635.8332,18.988303,50.0,35.0,15.0,WIN,13465.0
232,ETHUSDT,2024-08-22 14:05:00+00:00,2024-08-22 14:05:00+00:00,SHORT,2609.68,2607.0703,19.159437,50.0,35.0,15.0,WIN,13480.0
233,ETHUSDT,2024-08-22 21:25:00+00:00,2024-08-23 00:05:00+00:00,LONG,2623.63,2626.2536,19.057565,50.0,35.0,15.0,WIN,13495.0
234,ETHUSDT,2024-08-23 17:05:00+00:00,2024-08-23 17:05:00+00:00,LONG,2676.74,2679.4167,18.679438,50.0,35.0,15.0,WIN,13510.0
235,ETHUSDT,2024-08-24 04:30:00+00:00,2024-08-24 05:00:00+00:00,SHORT,2746.07,2743.3239,18.207839,50.0,35.0,15.0,WIN,13525.0
236,ETHUSDT,2024-08-24 08:45:00+00:00,2024-08-24 08:45:00+00:00,LONG,2761.73,2764.4917,18.104594,50.0,35.0,15.0,WIN,13540.0
237,ETHUSDT,2024-08-25 05:15:00+00:00,2024-08-25 05:35:00+00:00,LONG,2765.73,2768.4957,18.07841,50.0,35.0,15.0,WIN,13555.0
238,ETHUSDT,2024-08-25 07:15:00+00:00,2024-08-25 07:15:00+00:00,SHORT,2740.61,2737.8694,18.244114,50.0,35.0,15.0,WIN,13570.0
239,ETHUSDT,2024-08-25 14:20:00+00:00,2024-08-25 15:25:00+00:00,LONG,2766.75,2769.5167,18.071745,50.0,35.0,15.0,WIN,13585.0
240,ETHUSDT,2024-08-25 23:50:00+00:00,2024-08-26 01:50:00+00:00,SHORT,2741.94,2739.1981,18.235264,50.0,35.0,15.0,WIN,13600.0
241,ETHUSDT,2024-08-27 06:40:00+00:00,2024-08-27 06:40:00+00:00,SHORT,2677.43,2674.7526,18.674625,50.0,35.0,15.0,WIN,13615.0
242,ETHUSDT,2024-08-27 08:30:00+00:00,2024-08-27 09:40:00+00:00,SHORT,2675.96,2673.284,18.684883,50.0,35.0,15.0,WIN,13630.0
243,ETHUSDT,2024-08-27 09:45:00+00:00,2024-08-27 09:45:00+00:00,SHORT,2673.59,2670.9164,18.701446,50.0,35.0,15.0,WIN,13645.0
244,ETHUSDT,2024-08-28 05:20:00+00:00,2024-08-28 05:20:00+00:00,LONG,2479.04,2481.519,20.169098,50.0,35.0,15.0,WIN,13660.0
245,ETHUSDT,2024-08-28 20:50:00+00:00,2024-08-28 20:50:00+00:00,LONG,2521.81,2524.3318,19.827029,50.0,35.0,15.0,WIN,13675.0
246,ETHUSDT,2024-08-29 05:35:00+00:00,2024-08-29 05:35:00+00:00,LONG,2529.8,2532.3298,19.764408,50.0,35.0,15.0,WIN,13690.0
247,ETHUSDT,2024-08-29 18:35:00+00:00,2024-08-29 18:35:00+00:00,SHORT,2539.47,2536.9305,19.689148,50.0,35.0,15.0,WIN,13705.0
248,ETHUSDT,2024-08-30 02:40:00+00:00,2024-08-30 02:45:00+00:00,SHORT,2518.81,2516.2912,19.850644,50.0,35.0,15.0,WIN,13720.0
249,ETHUSDT,2024-08-30 07:30:00+00:00,2024-08-30 12:30:00+00:00,LONG,2531.27,2533.8013,19.75293,50.0,35.0,15.0,WIN,13735.0
250,ETHUSDT,2024-08-30 18:45:00+00:00,2024-08-30 18:45:00+00:00,LONG,2533.5,2536.0335,19.735544,50.0,35.0,15.0,WIN,13750.0
251,ETHUSDT,2024-08-30 21:30:00+00:00,2024-08-30 21:30:00+00:00,LONG,2516.77,2519.2868,19.866734,50.0,35.0,15.0,WIN,13765.0
252,ETHUSDT,2024-08-31 07:40:00+00:00,2024-08-31 08:45:00+00:00,SHORT,2519.49,2516.9705,19.845286,50.0,35.0,15.0,WIN,13780.0
253,ETHUSDT,2024-09-01 18:25:00+00:00,2024-09-01 18:25:00+00:00,LONG,2477.99,2480.468,20.177644,50.0,35.0,15.0,WIN,13795.0
254,ETHUSDT,2024-09-01 22:35:00+00:00,2024-09-01 22:35:00+00:00,SHORT,2421.03,2418.609,20.652367,50.0,35.0,15.0,WIN,13810.0
255,ETHUSDT,2024-09-02 05:45:00+00:00,2024-09-02 05:45:00+00:00,LONG,2452.76,2455.2128,20.385199,50.0,35.0,15.0,WIN,13825.0
256,ETHUSDT,2024-09-02 20:25:00+00:00,2024-09-02 20:25:00+00:00,LONG,2532.82,2535.3528,19.740842,50.0,35.0,15.0,WIN,13840.0
257,ETHUSDT,2024-09-03 03:40:00+00:00,2024-09-03 03:40:00+00:00,SHORT,2519.64,2517.1204,19.844105,50.0,35.0,15.0,WIN,13855.0
258,ETHUSDT,2024-09-03 22:05:00+00:00,2024-09-04 16:20:00+00:00,LONG,2463.63,2466.0936,20.295255,50.0,35.0,15.0,WIN,13870.0
259,ETHUSDT,2024-09-05 01:45:00+00:00,2024-09-19 16:30:00+00:00,LONG,2462.26,2464.7223,20.306548,50.0,35.0,15.0,WIN,13885.0
260,ETHUSDT,2024-09-20 00:55:00+00:00,2024-09-20 00:55:00+00:00,SHORT,2450.37,2447.9196,20.405082,50.0,35.0,15.0,WIN,13900.0
261,ETHUSDT,2024-09-20 03:50:00+00:00,2024-09-20 03:50:00+00:00,LONG,2494.93,2497.4249,20.040642,50.0,35.0,15.0,WIN,13915.0
262,ETHUSDT,2024-09-20 13:45:00+00:00,2024-09-20 13:45:00+00:00,SHORT,2524.65,2522.1254,19.804725,50.0,35.0,15.0,WIN,13930.0
263,ETHUSDT,2024-09-20 16:05:00+00:00,2024-09-20 16:05:00+00:00,LONG,2558.84,2561.3988,19.540104,50.0,35.0,15.0,WIN,13945.0
264,ETHUSDT,2024-09-20 17:45:00+00:00,2024-09-20 17:45:00+00:00,SHORT,2534.64,2532.1054,19.726667,50.0,35.0,15.0,WIN,13960.0
265,ETHUSDT,2024-09-21 00:20:00+00:00,2024-09-21 00:20:00+00:00,LONG,2556.6,2559.1566,19.557224,50.0,35.0,15.0,WIN,13975.0
266,ETHUSDT,2024-09-21 04:35:00+00:00,2024-09-21 04:35:00+00:00,SHORT,2530.98,2528.449,19.755194,50.0,35.0,15.0,WIN,13990.0
267,ETHUSDT,2024-09-22 06:45:00+00:00,2024-09-22 06:45:00+00:00,SHORT,2581.39,2578.8086,19.36941,50.0,35.0,15.0,WIN,14005.0
268,ETHUSDT,2024-09-22 17:45:00+00:00,2024-09-22 17:45:00+00:00,LONG,2585.47,2588.0555,19.338844,50.0,35.0,15.0,WIN,14020.0
269,ETHUSDT,2024-09-22 22:05:00+00:00,2024-09-22 22:05:00+00:00,SHORT,2530.53,2527.9995,19.758707,50.0,35.0,15.0,WIN,14035.0
270,ETHUSDT,2024-09-22 23:00:00+00:00,2024-09-22 23:00:00+00:00,LONG,2588.4,2590.9884,19.316953,50.0,35.0,15.0,WIN,14050.0
271,ETHUSDT,2024-09-23 00:20:00+00:00,2024-10-01 14:50:00+00:00,SHORT,2550.37,2547.8196,19.604998,50.0,35.0,15.0,WIN,14065.0
272,ETHUSDT,2024-10-02 03:20:00+00:00,2024-10-02 03:40:00+00:00,LONG,2489.99,2492.48,20.080402,50.0,35.0,15.0,WIN,14080.0
273,ETHUSDT,2024-10-02 09:25:00+00:00,2024-10-02 09:25:00+00:00,SHORT,2466.82,2464.3532,20.26901,50.0,35.0,15.0,WIN,14095.0
274,ETHUSDT,2024-10-03 02:50:00+00:00,2024-10-03 03:30:00+00:00,LONG,2393.57,2395.9636,20.889299,50.0,35.0,15.0,WIN,14110.0
275,ETHUSDT,2024-10-03 08:05:00+00:00,2024-10-03 08:05:00+00:00,SHORT,2364.95,2362.585,21.142096,50.0,35.0,15.0,WIN,14125.0
276,ETHUSDT,2024-10-03 16:30:00+00:00,2024-10-03 16:30:00+00:00,SHORT,2315.18,2312.8648,21.596593,50.0,35.0,15.0,WIN,14140.0
277,ETHUSDT,2024-10-03 21:35:00+00:00,2024-10-03 22:00:00+00:00,LONG,2348.69,2351.0387,21.288463,50.0,35.0,15.0,WIN,14155.0
278,ETHUSDT,2024-10-04 14:30:00+00:00,2024-10-04 14:30:00+00:00,SHORT,2358.41,2356.0516,21.200724,50.0,35.0,15.0,WIN,14170.0
279,ETHUSDT,2024-10-04 15:25:00+00:00,2024-10-04 15:50:00+00:00,LONG,2394.12,2396.5141,20.8845,50.0,35.0,15.0,WIN,14185.0
280,ETHUSDT,2024-10-04 23:30:00+00:00,2024-10-05 02:40:00+00:00,SHORT,2412.85,2410.4371,20.722382,50.0,35.0,15.0,WIN,14200.0
281,ETHUSDT,2024-10-05 06:50:00+00:00,2024-10-05 06:50:00+00:00,LONG,2423.7,2426.1237,20.629616,50.0,35.0,15.0,WIN,14215.0
282,ETHUSDT,2024-10-05 13:55:00+00:00,2024-10-05 13:55:00+00:00,SHORT,2411.2,2408.7888,20.736563,50.0,35.0,15.0,WIN,14230.0
283,ETHUSDT,2024-10-06 01:25:00+00:00,2024-10-06 01:25:00+00:00,LONG,2417.36,2419.7774,20.683721,50.0,35.0,15.0,WIN,14245.0
284,ETHUSDT,2024-10-06 21:45:00+00:00,2024-10-06 21:45:00+00:00,SHORT,2428.32,2425.8917,20.590367,50.0,35.0,15.0,WIN,14260.0
285,ETHUSDT,2024-10-07 00:20:00+00:00,2024-10-07 00:20:00+00:00,LONG,2450.72,2453.1707,20.402168,50.0,35.0,15.0,WIN,14275.0
286,ETHUSDT,2024-10-07 08:55:00+00:00,2024-10-07 09:00:00+00:00,SHORT,2482.96,2480.477,20.137256,50.0,35.0,15.0,WIN,14290.0
287,ETHUSDT,2024-10-07 14:30:00+00:00,2024-10-07 14:30:00+00:00,LONG,2504.91,2507.4149,19.960797,50.0,35.0,15.0,WIN,14305.0
288,ETHUSDT,2024-10-07 18:50:00+00:00,2024-10-07 18:50:00+00:00,SHORT,2427.84,2425.4122,20.594438,50.0,35.0,15.0,WIN,14320.0
289,ETHUSDT,2024-10-08 07:30:00+00:00,2024-10-08 07:30:00+00:00,SHORT,2422.61,2420.1874,20.638898,50.0,35.0,15.0,WIN,14335.0
290,ETHUSDT,2024-10-08 12:35:00+00:00,2024-10-08 12:35:00+00:00,LONG,2434.76,2437.1948,20.535905,50.0,35.0,15.0,WIN,14350.0
291,ETHUSDT,2024-10-08 15:40:00+00:00,2024-10-08 16:00:00+00:00,SHORT,2415.26,2412.8447,20.701705,50.0,35.0,15.0,WIN,14365.0
292,ETHUSDT,2024-10-08 16:45:00+00:00,2024-10-08 18:00:00+00:00,LONG,2444.35,2446.7943,20.455336,50.0,35.0,15.0,WIN,14380.0
293,ETHUSDT,2024-10-09 01:35:00+00:00,2024-10-12 14:40:00+00:00,LONG,2470.37,2472.8404,20.239883,50.0,35.0,15.0,WIN,14395.0
294,ETHUSDT,2024-10-13 01:20:00+00:00,2024-10-13 01:20:00+00:00,SHORT,2463.87,2461.4061,20.293278,50.0,35.0,15.0,WIN,14410.0
295,ETHUSDT,2024-10-13 10:35:00+00:00,2024-10-13 22:00:00+00:00,LONG,2469.34,2471.8093,20.248325,50.0,35.0,15.0,WIN,14425.0
296,ETHUSDT,2024-10-14 02:45:00+00:00,2024-10-14 02:50:00+00:00,SHORT,2449.59,2447.1404,20.411579,50.0,35.0,15.0,WIN,14440.0
297,ETHUSDT,2024-10-14 03:25:00+00:00,2024-10-14 03:25:00+00:00,LONG,2473.14,2475.6131,20.217214,50.0,35.0,15.0,WIN,14455.0
298,ETHUSDT,2024-10-15 04:10:00+00:00,2024-10-15 05:25:00+00:00,SHORT,2606.05,2603.444,19.186125,50.0,35.0,15.0,WIN,14470.0
299,ETHUSDT,2024-10-15 13:55:00+00:00,2024-10-15 13:55:00+00:00,LONG,2649.26,2651.9093,18.873195,50.0,35.0,15.0,WIN,14485.0
300,ETHUSDT,2024-10-15 14:45:00+00:00,2024-10-15 14:45:00+00:00,SHORT,2571.09,2568.5189,19.447005,50.0,35.0,15.0,WIN,14500.0
301,ETHUSDT,2024-10-16 11:45:00+00:00,2024-10-16 11:45:00+00:00,LONG,2623.48,2626.1035,19.058655,50.0,35.0,15.0,WIN,14515.0
302,ETHUSDT,2024-10-16 16:30:00+00:00,2024-10-16 16:30:00+00:00,SHORT,2602.93,2600.3271,19.209122,50.0,35.0,15.0,WIN,14530.0
303,ETHUSDT,2024-10-17 02:00:00+00:00,2024-10-17 03:45:00+00:00,LONG,2642.01,2644.652,18.924985,50.0,35.0,15.0,WIN,14545.0
304,ETHUSDT,2024-10-17 09:10:00+00:00,2024-10-17 09:25:00+00:00,SHORT,2621.56,2618.9384,19.072613,50.0,35.0,15.0,WIN,14560.0
305,ETHUSDT,2024-10-17 16:00:00+00:00,2024-10-18 01:45:00+00:00,LONG,2630.29,2632.9203,19.009311,50.0,35.0,15.0,WIN,14575.0
306,ETHUSDT,2024-10-18 13:05:00+00:00,2024-10-18 13:30:00+00:00,SHORT,2618.79,2616.1712,19.092787,50.0,35.0,15.0,WIN,14590.0
307,ETHUSDT,2024-10-18 15:35:00+00:00,2024-10-18 15:40:00+00:00,LONG,2648.15,2650.7981,18.881106,50.0,35.0,15.0,WIN,14605.0
308,ETHUSDT,2024-10-18 22:40:00+00:00,2024-10-19 11:50:00+00:00,SHORT,2634.8,2632.1652,18.976772,50.0,35.0,15.0,WIN,14620.0
309,ETHUSDT,2024-10-19 14:55:00+00:00,2024-10-19 14:55:00+00:00,LONG,2646.92,2649.5669,18.88988,50.0,35.0,15.0,WIN,14635.0
310,ETHUSDT,2024-10-19 22:50:00+00:00,2024-10-19 23:20:00+00:00,LONG,2650.14,2652.7901,18.866928,50.0,35.0,15.0,WIN,14650.0
311,ETHUSDT,2024-10-20 02:50:00+00:00,2024-10-20 03:05:00+00:00,SHORT,2638.01,2635.372,18.953681,50.0,35.0,15.0,WIN,14665.0
312,ETHUSDT,2024-10-20 08:15:00+00:00,2024-10-20 12:00:00+00:00,LONG,2648.63,2651.2786,18.877684,50.0,35.0,15.0,WIN,14680.0
313,ETHUSDT,2024-10-22 00:20:00+00:00,2024-10-22 00:25:00+00:00,SHORT,2661.33,2658.6687,18.787599,50.0,35.0,15.0,WIN,14695.0
314,ETHUSDT,2024-10-22 07:45:00+00:00,2024-10-29 16:50:00+00:00,LONG,2655.44,2658.0954,18.829271,50.0,35.0,15.0,WIN,14710.0
315,ETHUSDT,2024-10-30 03:20:00+00:00,2024-10-30 03:40:00+00:00,LONG,2639.81,2642.4498,18.940757,50.0,35.0,15.0,WIN,14725.0
316,ETHUSDT,2024-11-01 18:20:00+00:00,2024-11-01 18:50:00+00:00,SHORT,2512.06,2509.5479,19.903983,50.0,35.0,15.0,WIN,14740.0
317,ETHUSDT,2024-11-02 02:20:00+00:00,2024-11-02 02:20:00+00:00,LONG,2518.44,2520.9584,19.85356,50.0,35.0,15.0,WIN,14755.0
318,ETHUSDT,2024-11-02 21:00:00+00:00,2024-11-02 22:05:00+00:00,LONG,2494.89,2497.3849,20.040964,50.0,35.0,15.0,WIN,14770.0
319,ETHUSDT,2024-11-03 02:00:00+00:00,2024-11-03 02:00:00+00:00,SHORT,2471.71,2469.2383,20.22891,50.0,35.0,15.0,WIN,14785.0
320,ETHUSDT,2024-11-03 12:30:00+00:00,2024-11-03 20:30:00+00:00,LONG,2459.02,2461.479,20.333304,50.0,35.0,15.0,WIN,14800.0
321,ETHUSDT,2024-11-03 20:40:00+00:00,2024-11-03 20:45:00+00:00,LONG,2463.25,2465.7132,20.298386,50.0,35.0,15.0,WIN,14815.0
322,ETHUSDT,2024-11-04 00:50:00+00:00,2024-11-04 15:35:00+00:00,SHORT,2438.32,2435.8817,20.505922,50.0,35.0,15.0,WIN,14830.0
323,ETHUSDT,2024-11-05 04:35:00+00:00,2024-11-05 04:40:00+00:00,LONG,2424.69,2427.1147,20.621193,50.0,35.0,15.0,WIN,14845.0
324,ETHUSDT,2024-11-05 20:00:00+00:00,2024-11-05 20:00:00+00:00,SHORT,2407.3,2404.8927,20.770157,50.0,35.0,15.0,WIN,14860.0
325,ETHUSDT,2024-11-06 00:50:00+00:00,2024-11-06 00:50:00+00:00,LONG,2488.18,2490.6682,20.095009,50.0,35.0,15.0,WIN,14875.0
