trade_no,symbol,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
607,SOLUSDT,2024-04-23 01:58:00+00:00,2024-04-23 02:05:00+00:00,SHORT,157.607,157.4494,317.244792,50.0,35.0,15.0,WIN,19105.0
608,SOLUSDT,2024-04-23 06:54:00+00:00,2024-04-23 06:55:00+00:00,SHORT,154.188,154.0338,324.279451,50.0,35.0,15.0,WIN,19120.0
609,SOLUSDT,2024-04-23 08:56:00+00:00,2024-04-23 08:57:00+00:00,LONG,154.096,154.2501,324.473056,50.0,35.0,15.0,WIN,19135.0
610,SOLUSDT,2024-04-23 09:47:00+00:00,2024-04-24 14:35:00+00:00,SHORT,153.426,153.2726,325.890006,50.0,35.0,15.0,WIN,19150.0
611,SOLUSDT,2024-04-24 17:23:00+00:00,2024-04-24 17:23:00+00:00,LONG,152.433,152.5854,328.012963,50.0,35.0,15.0,WIN,19165.0
612,SOLUSDT,2024-04-24 20:43:00+00:00,2024-04-24 20:45:00+00:00,SHORT,149.268,149.1187,334.967977,50.0,35.0,15.0,WIN,19180.0
613,SOLUSDT,2024-04-25 00:07:00+00:00,2024-04-25 00:07:00+00:00,LONG,148.201,148.3492,337.37964,50.0,35.0,15.0,WIN,19195.0
614,SOLUSDT,2024-04-25 01:48:00+00:00,2024-04-25 01:50:00+00:00,SHORT,147.489,147.3415,339.008333,50.0,35.0,15.0,WIN,19210.0
615,SOLUSDT,2024-04-25 04:36:00+00:00,2024-04-25 04:36:00+00:00,LONG,146.683,146.8297,340.87113,50.0,35.0,15.0,WIN,19225.0
616,SOLUSDT,2024-04-25 09:07:00+00:00,2024-04-25 09:07:00+00:00,LONG,147.127,147.2741,339.842449,50.0,35.0,15.0,WIN,19240.0
617,SOLUSDT,2024-04-25 09:42:00+00:00,2024-04-25 09:46:00+00:00,SHORT,145.873,145.7271,342.763911,50.0,35.0,15.0,WIN,19255.0
618,SOLUSDT,2024-04-25 10:09:00+00:00,2024-04-25 10:09:00+00:00,SHORT,145.538,145.3925,343.552887,50.0,35.0,15.0,WIN,19270.0
619,SOLUSDT,2024-04-25 11:45:00+00:00,2024-04-25 11:45:00+00:00,LONG,145.12,145.2651,344.542448,50.0,35.0,15.0,WIN,19285.0
620,SOLUSDT,2024-04-25 12:46:00+00:00,2024-04-25 12:46:00+00:00,SHORT,144.085,143.9409,347.017386,50.0,35.0,15.0,WIN,19300.0
621,SOLUSDT,2024-04-25 14:09:00+00:00,2024-04-25 14:09:00+00:00,LONG,145.094,145.2391,344.604188,50.0,35.0,15.0,WIN,19315.0
622,SOLUSDT,2024-04-25 19:10:00+00:00,2024-04-25 19:24:00+00:00,SHORT,147.254,147.1067,339.54935,50.0,35.0,15.0,WIN,19330.0
623,SOLUSDT,2024-04-25 21:00:00+00:00,2024-04-25 21:00:00+00:00,LONG,147.316,147.4633,339.406446,50.0,35.0,15.0,WIN,19345.0
624,SOLUSDT,2024-04-25 22:06:00+00:00,2024-04-25 22:39:00+00:00,SHORT,146.063,145.9169,342.318041,50.0,35.0,15.0,WIN,19360.0
625,SOLUSDT,2024-04-26 01:50:00+00:00,2024-04-26 01:50:00+00:00,LONG,144.36,144.5044,346.356331,50.0,35.0,15.0,WIN,19375.0
626,SOLUSDT,2024-04-26 03:38:00+00:00,2024-04-26 03:39:00+00:00,SHORT,143.499,143.3555,348.434484,50.0,35.0,15.0,WIN,19390.0
627,SOLUSDT,2024-04-26 05:24:00+00:00,2024-04-26 05:31:00+00:00,LONG,143.61,143.7536,348.16517,50.0,35.0,15.0,WIN,19405.0
628,SOLUSDT,2024-04-26 07:01:00+00:00,2024-04-26 07:02:00+00:00,SHORT,143.504,143.3605,348.422344,50.0,35.0,15.0,WIN,19420.0
629,SOLUSDT,2024-04-26 08:10:00+00:00,2024-04-26 08:13:00+00:00,LONG,144.073,144.2171,347.046289,50.0,35.0,15.0,WIN,19435.0
630,SOLUSDT,2024-04-26 10:25:00+00:00,2024-04-26 10:25:00+00:00,SHORT,143.577,143.4334,348.245192,50.0,35.0,15.0,WIN,19450.0
631,SOLUSDT,2024-04-26 12:07:00+00:00,2024-04-26 12:10:00+00:00,LONG,143.676,143.8197,348.005234,50.0,35.0,15.0,WIN,19465.0
632,SOLUSDT,2024-04-26 13:11:00+00:00,2024-04-26 13:12:00+00:00,SHORT,142.322,142.1797,351.31603,50.0,35.0,15.0,WIN,19480.0
633,SOLUSDT,2024-04-26 13:50:00+00:00,2024-04-26 13:50:00+00:00,LONG,144.078,144.2221,347.034245,50.0,35.0,15.0,WIN,19495.0
634,SOLUSDT,2024-04-26 15:12:00+00:00,2024-04-26 15:12:00+00:00,SHORT,142.445,142.3026,351.012672,50.0,35.0,15.0,WIN,19510.0
635,SOLUSDT,2024-04-26 17:27:00+00:00,2024-04-26 17:27:00+00:00,LONG,143.018,143.161,349.606343,50.0,35.0,15.0,WIN,19525.0
636,SOLUSDT,2024-04-26 19:36:00+00:00,2024-04-26 19:37:00+00:00,SHORT,143.275,143.1317,348.979236,50.0,35.0,15.0,WIN,19540.0
637,SOLUSDT,2024-04-27 00:27:00+00:00,2024-04-27 00:30:00+00:00,SHORT,138.266,138.1277,361.621801,50.0,35.0,15.0,WIN,19555.0
638,SOLUSDT,2024-04-27 04:05:00+00:00,2024-04-27 04:24:00+00:00,LONG,136.597,136.7336,366.04025,50.0,35.0,15.0,WIN,19570.0
639,SOLUSDT,2024-04-27 05:11:00+00:00,2024-04-27 05:11:00+00:00,SHORT,135.893,135.7571,367.936538,50.0,35.0,15.0,WIN,19585.0
640,SOLUSDT,2024-04-27 07:14:00+00:00,2024-04-27 07:31:00+00:00,LONG,136.684,136.8207,365.807263,50.0,35.0,15.0,WIN,19600.0
641,SOLUSDT,2024-04-27 08:07:00+00:00,2024-04-27 08:15:00+00:00,SHORT,136.015,135.879,367.606514,50.0,35.0,15.0,WIN,19615.0
642,SOLUSDT,2024-04-27 08:37:00+00:00,2024-04-27 09:04:00+00:00,SHORT,136.061,135.9249,367.482232,50.0,35.0,15.0,WIN,19630.0
643,SOLUSDT,2024-04-27 09:32:00+00:00,2024-04-27 09:33:00+00:00,LONG,136.418,136.5544,366.520547,50.0,35.0,15.0,WIN,19645.0
644,SOLUSDT,2024-04-27 10:18:00+00:00,2024-04-27 10:41:00+00:00,SHORT,135.866,135.7301,368.009657,50.0,35.0,15.0,WIN,19660.0
645,SOLUSDT,2024-04-27 10:46:00+00:00,2024-04-27 10:46:00+00:00,SHORT,135.792,135.6562,368.210204,50.0,35.0,15.0,WIN,19675.0
646,SOLUSDT,2024-04-27 11:42:00+00:00,2024-04-27 12:06:00+00:00,LONG,136.347,136.4833,366.711405,50.0,35.0,15.0,WIN,19690.0
647,SOLUSDT,2024-04-27 15:04:00+00:00,2024-04-27 15:31:00+00:00,SHORT,138.033,137.895,362.23222,50.0,35.0,15.0,WIN,19705.0
648,SOLUSDT,2024-04-27 16:22:00+00:00,2024-04-27 16:23:00+00:00,LONG,138.253,138.3913,361.655805,50.0,35.0,15.0,WIN,19720.0
649,SOLUSDT,2024-04-27 16:52:00+00:00,2024-04-27 16:53:00+00:00,LONG,138.463,138.6015,361.107299,50.0,35.0,15.0,WIN,19735.0
650,SOLUSDT,2024-04-27 19:41:00+00:00,2024-04-27 19:46:00+00:00,LONG,141.561,141.7026,353.204626,50.0,35.0,15.0,WIN,19750.0
651,SOLUSDT,2024-04-27 20:38:00+00:00,2024-04-27 20:44:00+00:00,SHORT,141.122,140.9809,354.303369,50.0,35.0,15.0,WIN,19765.0
652,SOLUSDT,2024-04-27 23:07:00+00:00,2024-04-27 23:15:00+00:00,LONG,141.259,141.4003,353.959748,50.0,35.0,15.0,WIN,19780.0
653,SOLUSDT,2024-04-28 04:17:00+00:00,2024-04-28 04:18:00+00:00,SHORT,143.61,143.4664,348.16517,50.0,35.0,15.0,WIN,19795.0
654,SOLUSDT,2024-04-28 05:32:00+00:00,2024-04-28 05:32:00+00:00,LONG,144.221,144.3652,346.690149,50.0,35.0,15.0,WIN,19810.0
655,SOLUSDT,2024-04-28 07:16:00+00:00,2024-04-28 07:22:00+00:00,LONG,144.086,144.2301,347.014977,50.0,35.0,15.0,WIN,19825.0
656,SOLUSDT,2024-04-28 08:13:00+00:00,2024-04-28 08:31:00+00:00,SHORT,143.397,143.2536,348.682329,50.0,35.0,15.0,WIN,19840.0
657,SOLUSDT,2024-04-28 12:53:00+00:00,2024-04-28 13:07:00+00:00,LONG,141.826,141.9678,352.544667,50.0,35.0,15.0,WIN,19855.0
658,SOLUSDT,2024-04-28 16:18:00+00:00,2024-04-28 20:06:00+00:00,SHORT,141.808,141.6662,352.589417,50.0,35.0,15.0,WIN,19870.0
659,SOLUSDT,2024-04-28 21:55:00+00:00,2024-04-28 22:05:00+00:00,SHORT,141.206,141.0648,354.092602,50.0,35.0,15.0,WIN,19885.0
660,SOLUSDT,2024-04-29 01:40:00+00:00,2024-04-30 00:47:00+00:00,LONG,138.699,138.8377,360.492866,50.0,35.0,15.0,WIN,19900.0
661,SOLUSDT,2024-04-30 01:57:00+00:00,2024-04-30 01:58:00+00:00,SHORT,137.461,137.3235,363.739533,50.0,35.0,15.0,WIN,19915.0
662,SOLUSDT,2024-04-30 03:59:00+00:00,2024-04-30 04:01:00+00:00,SHORT,136.442,136.3056,366.456077,50.0,35.0,15.0,WIN,19930.0
663,SOLUSDT,2024-04-30 06:31:00+00:00,2024-05-02 11:12:00+00:00,LONG,136.228,136.3642,367.031741,50.0,35.0,15.0,WIN,19945.0
664,SOLUSDT,2024-05-02 13:11:00+00:00,2024-05-02 13:11:00+00:00,SHORT,136.747,136.6103,365.638734,50.0,35.0,15.0,WIN,19960.0
665,SOLUSDT,2024-05-02 14:39:00+00:00,2024-05-02 14:39:00+00:00,LONG,137.656,137.7937,363.224269,50.0,35.0,15.0,WIN,19975.0
666,SOLUSDT,2024-05-02 16:13:00+00:00,2024-05-02 16:22:00+00:00,SHORT,138.06,137.9219,362.161379,50.0,35.0,15.0,WIN,19990.0
667,SOLUSDT,2024-05-02 17:30:00+00:00,2024-05-02 17:31:00+00:00,LONG,139.159,139.2982,359.301231,50.0,35.0,15.0,WIN,20005.0
668,SOLUSDT,2024-05-02 21:56:00+00:00,2024-05-02 21:57:00+00:00,LONG,138.239,138.3772,361.692431,50.0,35.0,15.0,WIN,20020.0
669,SOLUSDT,2024-05-02 23:29:00+00:00,2024-05-02 23:34:00+00:00,SHORT,138.171,138.0328,361.870436,50.0,35.0,15.0,WIN,20035.0
670,SOLUSDT,2024-05-03 01:08:00+00:00,2024-05-03 01:09:00+00:00,LONG,138.629,138.7676,360.674895,50.0,35.0,15.0,WIN,20050.0
671,SOLUSDT,2024-05-03 03:14:00+00:00,2024-05-03 03:15:00+00:00,LONG,140.813,140.9538,355.080852,50.0,35.0,15.0,WIN,20065.0
672,SOLUSDT,2024-05-03 03:48:00+00:00,2024-05-03 03:58:00+00:00,LONG,140.912,141.0529,354.831384,50.0,35.0,15.0,WIN,20080.0
673,SOLUSDT,2024-05-03 04:41:00+00:00,2024-05-03 04:46:00+00:00,SHORT,140.008,139.868,357.12245,50.0,35.0,15.0,WIN,20095.0
674,SOLUSDT,2024-05-03 10:37:00+00:00,2024-05-03 10:38:00+00:00,SHORT,137.146,137.0089,364.574978,50.0,35.0,15.0,WIN,20110.0
675,SOLUSDT,2024-05-03 12:11:00+00:00,2024-05-03 12:15:00+00:00,LONG,136.962,137.099,365.064762,50.0,35.0,15.0,WIN,20125.0
676,SOLUSDT,2024-05-03 12:31:00+00:00,2024-05-03 12:31:00+00:00,LONG,138.591,138.7296,360.773788,50.0,35.0,15.0,WIN,20140.0
677,SOLUSDT,2024-05-03 15:11:00+00:00,2024-05-03 15:12:00+00:00,SHORT,141.925,141.7831,352.298749,50.0,35.0,15.0,WIN,20155.0
678,SOLUSDT,2024-05-03 16:39:00+00:00,2024-05-03 16:39:00+00:00,LONG,142.598,142.7406,350.636054,50.0,35.0,15.0,WIN,20170.0
679,SOLUSDT,2024-05-03 19:03:00+00:00,2024-05-03 19:17:00+00:00,SHORT,141.296,141.1547,353.867059,50.0,35.0,15.0,WIN,20185.0
680,SOLUSDT,2024-05-03 20:04:00+00:00,2024-05-03 20:09:00+00:00,LONG,142.758,142.9008,350.243069,50.0,35.0,15.0,WIN,20200.0
681,SOLUSDT,2024-05-04 03:18:00+00:00,2024-05-04 03:18:00+00:00,LONG,144.149,144.2931,346.863315,50.0,35.0,15.0,WIN,20215.0
682,SOLUSDT,2024-05-04 05:30:00+00:00,2024-05-04 06:40:00+00:00,SHORT,144.293,144.1487,346.517156,50.0,35.0,15.0,WIN,20230.0
683,SOLUSDT,2024-05-04 06:57:00+00:00,2024-05-04 06:57:00+00:00,SHORT,144.152,144.0078,346.856096,50.0,35.0,15.0,WIN,20245.0
684,SOLUSDT,2024-05-04 08:08:00+00:00,2024-05-04 08:14:00+00:00,LONG,144.477,144.6215,346.075846,50.0,35.0,15.0,WIN,20260.0
685,SOLUSDT,2024-05-04 10:42:00+00:00,2024-05-04 10:42:00+00:00,LONG,145.487,145.6325,343.673318,50.0,35.0,15.0,WIN,20275.0
686,SOLUSDT,2024-05-04 13:03:00+00:00,2024-05-05 14:57:00+00:00,LONG,147.746,147.8937,338.418637,50.0,35.0,15.0,WIN,20290.0
687,SOLUSDT,2024-05-05 16:21:00+00:00,2024-05-05 16:25:00+00:00,SHORT,146.939,146.7921,340.277258,50.0,35.0,15.0,WIN,20305.0
688,SOLUSDT,2024-05-05 17:21:00+00:00,2024-05-05 17:23:00+00:00,LONG,147.548,147.6955,338.872774,50.0,35.0,15.0,WIN,20320.0
689,SOLUSDT,2024-05-05 21:58:00+00:00,2024-05-05 23:23:00+00:00,LONG,145.558,145.7036,343.505682,50.0,35.0,15.0,WIN,20335.0
690,SOLUSDT,2024-05-06 02:32:00+00:00,2024-05-06 02:36:00+00:00,SHORT,146.767,146.6202,340.676038,50.0,35.0,15.0,WIN,20350.0
691,SOLUSDT,2024-05-06 04:23:00+00:00,2024-05-06 04:35:00+00:00,LONG,146.555,146.7016,341.168844,50.0,35.0,15.0,WIN,20365.0
692,SOLUSDT,2024-05-06 07:15:00+00:00,2024-05-06 07:17:00+00:00,SHORT,148.094,147.9459,337.623401,50.0,35.0,15.0,WIN,20380.0
693,SOLUSDT,2024-05-06 08:05:00+00:00,2024-05-06 08:05:00+00:00,LONG,149.468,149.6175,334.519763,50.0,35.0,15.0,WIN,20395.0
694,SOLUSDT,2024-05-06 10:35:00+00:00,2024-05-06 10:35:00+00:00,SHORT,154.451,154.2965,323.727266,50.0,35.0,15.0,WIN,20410.0
695,SOLUSDT,2024-05-06 12:34:00+00:00,2024-05-06 12:35:00+00:00,SHORT,152.283,152.1307,328.336059,50.0,35.0,15.0,WIN,20425.0
696,SOLUSDT,2024-05-06 13:52:00+00:00,2024-05-06 14:02:00+00:00,LONG,153.752,153.9058,325.199022,50.0,35.0,15.0,WIN,20440.0
697,SOLUSDT,2024-05-06 15:05:00+00:00,2024-05-06 15:07:00+00:00,SHORT,152.611,152.4584,327.630381,50.0,35.0,15.0,WIN,20455.0
698,SOLUSDT,2024-05-06 16:44:00+00:00,2024-05-06 16:45:00+00:00,SHORT,151.897,151.7451,329.170425,50.0,35.0,15.0,WIN,20470.0
699,SOLUSDT,2024-05-06 18:33:00+00:00,2024-05-06 18:33:00+00:00,SHORT,151.351,151.1996,330.35791,50.0,35.0,15.0,WIN,20485.0
700,SOLUSDT,2024-05-06 18:49:00+00:00,2024-05-06 19:59:00+00:00,LONG,153.157,153.3102,326.462388,50.0,35.0,15.0,WIN,20500.0
701,SOLUSDT,2024-05-06 22:39:00+00:00,2024-05-06 22:39:00+00:00,SHORT,154.42,154.2656,323.792255,50.0,35.0,15.0,WIN,20515.0
702,SOLUSDT,2024-05-07 00:40:00+00:00,2024-05-07 00:41:00+00:00,LONG,154.049,154.203,324.572052,50.0,35.0,15.0,WIN,20530.0
703,SOLUSDT,2024-05-07 03:15:00+00:00,2024-05-07 03:15:00+00:00,SHORT,155.703,155.5473,321.124192,50.0,35.0,15.0,WIN,20545.0
704,SOLUSDT,2024-05-07 06:10:00+00:00,2024-05-07 06:11:00+00:00,SHORT,153.724,153.5703,325.258255,50.0,35.0,15.0,WIN,20560.0
705,SOLUSDT,2024-05-07 07:31:00+00:00,2024-05-07 07:37:00+00:00,LONG,155.567,155.7226,321.404925,50.0,35.0,15.0,WIN,20575.0
706,SOLUSDT,2024-05-07 10:21:00+00:00,2024-05-07 10:21:00+00:00,SHORT,157.005,156.848,318.461196,50.0,35.0,15.0,WIN,20590.0
707,SOLUSDT,2024-05-07 15:01:00+00:00,2024-05-07 15:01:00+00:00,LONG,156.104,156.2601,320.299288,50.0,35.0,15.0,WIN,20605.0
708,SOLUSDT,2024-05-07 21:36:00+00:00,2024-05-07 21:43:00+00:00,SHORT,151.043,150.892,331.031561,50.0,35.0,15.0,WIN,20620.0
709,SOLUSDT,2024-05-08 01:35:00+00:00,2024-05-08 04:33:00+00:00,SHORT,148.152,148.0038,337.491225,50.0,35.0,15.0,WIN,20635.0
710,SOLUSDT,2024-05-08 07:59:00+00:00,2024-05-08 08:02:00+00:00,SHORT,146.285,146.1387,341.798544,50.0,35.0,15.0,WIN,20650.0
711,SOLUSDT,2024-05-08 10:32:00+00:00,2024-05-08 11:06:00+00:00,LONG,146.654,146.8007,340.938536,50.0,35.0,15.0,WIN,20665.0
712,SOLUSDT,2024-05-08 11:20:00+00:00,2024-05-08 11:20:00+00:00,SHORT,145.627,145.4814,343.342924,50.0,35.0,15.0,WIN,20680.0
713,SOLUSDT,2024-05-08 13:06:00+00:00,2024-05-08 13:09:00+00:00,SHORT,144.932,144.7871,344.989374,50.0,35.0,15.0,WIN,20695.0
714,SOLUSDT,2024-05-08 13:18:00+00:00,2024-05-08 13:47:00+00:00,LONG,146.461,146.6075,341.38781,50.0,35.0,15.0,WIN,20710.0
715,SOLUSDT,2024-05-08 15:14:00+00:00,2024-05-08 15:15:00+00:00,SHORT,146.022,145.876,342.414157,50.0,35.0,15.0,WIN,20725.0
716,SOLUSDT,2024-05-08 19:24:00+00:00,2024-05-08 19:25:00+00:00,SHORT,145.475,145.3295,343.701667,50.0,35.0,15.0,WIN,20740.0
717,SOLUSDT,2024-05-08 22:20:00+00:00,2024-05-08 22:22:00+00:00,LONG,141.691,141.8327,352.880564,50.0,35.0,15.0,WIN,20755.0
718,SOLUSDT,2024-05-08 23:15:00+00:00,2024-05-08 23:46:00+00:00,LONG,142.174,142.3162,351.681742,50.0,35.0,15.0,WIN,20770.0
719,SOLUSDT,2024-05-09 03:15:00+00:00,2024-05-09 03:18:00+00:00,SHORT,143.522,143.3785,348.378646,50.0,35.0,15.0,WIN,20785.0
720,SOLUSDT,2024-05-09 04:19:00+00:00,2024-05-09 05:41:00+00:00,LONG,144.697,144.8417,345.549666,50.0,35.0,15.0,WIN,20800.0
721,SOLUSDT,2024-05-09 05:57:00+00:00,2024-05-09 05:57:00+00:00,LONG,144.518,144.6625,345.977664,50.0,35.0,15.0,WIN,20815.0
722,SOLUSDT,2024-05-09 07:29:00+00:00,2024-05-09 07:29:00+00:00,SHORT,144.051,143.9069,347.099291,50.0,35.0,15.0,WIN,20830.0
723,SOLUSDT,2024-05-09 09:13:00+00:00,2024-05-09 12:31:00+00:00,LONG,143.746,143.8897,347.835766,50.0,35.0,15.0,WIN,20845.0
724,SOLUSDT,2024-05-09 13:42:00+00:00,2024-05-09 13:42:00+00:00,SHORT,142.229,142.0868,351.545747,50.0,35.0,15.0,WIN,20860.0
725,SOLUSDT,2024-05-09 14:49:00+00:00,2024-05-09 14:59:00+00:00,LONG,144.56,144.7046,345.877144,50.0,35.0,15.0,WIN,20875.0
726,SOLUSDT,2024-05-09 16:56:00+00:00,2024-05-09 16:59:00+00:00,SHORT,146.335,146.1887,341.681758,50.0,35.0,15.0,WIN,20890.0
727,SOLUSDT,2024-05-09 21:48:00+00:00,2024-05-09 21:49:00+00:00,LONG,150.499,150.6495,332.228121,50.0,35.0,15.0,WIN,20905.0
728,SOLUSDT,2024-05-10 01:14:00+00:00,2024-05-10 14:19:00+00:00,SHORT,151.458,151.3065,330.124523,50.0,35.0,15.0,WIN,20920.0
729,SOLUSDT,2024-05-10 16:17:00+00:00,2024-05-13 16:21:00+00:00,LONG,148.504,148.6525,336.691268,50.0,35.0,15.0,WIN,20935.0
730,SOLUSDT,2024-05-13 17:45:00+00:00,2024-05-13 18:07:00+00:00,SHORT,146.742,146.5953,340.734077,50.0,35.0,15.0,WIN,20950.0
731,SOLUSDT,2024-05-13 19:07:00+00:00,2024-05-13 19:07:00+00:00,LONG,147.904,148.0519,338.057118,50.0,35.0,15.0,WIN,20965.0
732,SOLUSDT,2024-05-13 21:27:00+00:00,2024-05-13 21:43:00+00:00,SHORT,148.127,147.9789,337.548185,50.0,35.0,15.0,WIN,20980.0
733,SOLUSDT,2024-05-14 00:20:00+00:00,2024-05-14 00:31:00+00:00,LONG,147.779,147.9268,338.343066,50.0,35.0,15.0,WIN,20995.0
734,SOLUSDT,2024-05-14 00:49:00+00:00,2024-05-14 01:46:00+00:00,SHORT,146.571,146.4244,341.131602,50.0,35.0,15.0,WIN,21010.0
735,SOLUSDT,2024-05-14 04:11:00+00:00,2024-05-14 04:16:00+00:00,LONG,146.88,147.0269,340.413943,50.0,35.0,15.0,WIN,21025.0
736,SOLUSDT,2024-05-14 06:12:00+00:00,2024-05-14 06:12:00+00:00,SHORT,145.508,145.3625,343.623718,50.0,35.0,15.0,WIN,21040.0
737,SOLUSDT,2024-05-14 08:33:00+00:00,2024-05-14 08:34:00+00:00,SHORT,145.764,145.6182,343.020224,50.0,35.0,15.0,WIN,21055.0
738,SOLUSDT,2024-05-14 09:10:00+00:00,2024-05-14 09:11:00+00:00,LONG,146.528,146.6745,341.23171,50.0,35.0,15.0,WIN,21070.0
739,SOLUSDT,2024-05-14 10:19:00+00:00,2024-05-14 12:30:00+00:00,SHORT,145.592,145.4464,343.425463,50.0,35.0,15.0,WIN,21085.0
740,SOLUSDT,2024-05-14 17:12:00+00:00,2024-05-14 17:17:00+00:00,LONG,143.124,143.2671,349.347419,50.0,35.0,15.0,WIN,21100.0
741,SOLUSDT,2024-05-14 18:14:00+00:00,2024-05-14 18:14:00+00:00,LONG,143.44,143.5834,348.577803,50.0,35.0,15.0,WIN,21115.0
742,SOLUSDT,2024-05-14 20:26:00+00:00,2024-05-14 20:45:00+00:00,SHORT,143.421,143.2776,348.623981,50.0,35.0,15.0,WIN,21130.0
743,SOLUSDT,2024-05-15 00:31:00+00:00,2024-05-15 03:15:00+00:00,LONG,143.435,143.5784,348.589954,50.0,35.0,15.0,WIN,21145.0
744,SOLUSDT,2024-05-15 04:53:00+00:00,2024-05-15 04:59:00+00:00,SHORT,143.526,143.3825,348.368937,50.0,35.0,15.0,WIN,21160.0
745,SOLUSDT,2024-05-15 05:45:00+00:00,2024-05-15 05:52:00+00:00,LONG,143.926,144.0699,347.400748,50.0,35.0,15.0,WIN,21175.0
746,SOLUSDT,2024-05-15 06:38:00+00:00,2024-05-15 06:45:00+00:00,SHORT,143.473,143.3295,348.497627,50.0,35.0,15.0,WIN,21190.0
747,SOLUSDT,2024-05-15 07:12:00+00:00,2024-05-15 07:17:00+00:00,SHORT,143.44,143.2966,348.577803,50.0,35.0,15.0,WIN,21205.0
748,SOLUSDT,2024-05-15 07:56:00+00:00,2024-05-15 08:03:00+00:00,LONG,144.438,144.5824,346.169291,50.0,35.0,15.0,WIN,21220.0
749,SOLUSDT,2024-05-15 08:27:00+00:00,2024-05-15 09:10:00+00:00,SHORT,143.531,143.3875,348.356801,50.0,35.0,15.0,WIN,21235.0
750,SOLUSDT,2024-05-15 09:45:00+00:00,2024-05-15 09:45:00+00:00,LONG,144.398,144.5424,346.265184,50.0,35.0,15.0,WIN,21250.0
751,SOLUSDT,2024-05-15 11:13:00+00:00,2024-05-15 11:13:00+00:00,SHORT,144.078,143.9339,347.034245,50.0,35.0,15.0,WIN,21265.0
752,SOLUSDT,2024-05-15 12:31:00+00:00,2024-05-15 12:31:00+00:00,LONG,148.332,148.4803,337.081682,50.0,35.0,15.0,WIN,21280.0
753,SOLUSDT,2024-05-15 16:00:00+00:00,2024-05-15 16:02:00+00:00,SHORT,151.562,151.4104,329.897996,50.0,35.0,15.0,WIN,21295.0
754,SOLUSDT,2024-05-15 17:06:00+00:00,2024-05-15 17:06:00+00:00,LONG,153.487,153.6405,325.760488,50.0,35.0,15.0,WIN,21310.0
755,SOLUSDT,2024-05-15 23:18:00+00:00,2024-05-15 23:23:00+00:00,LONG,156.582,156.7386,319.321506,50.0,35.0,15.0,WIN,21325.0
756,SOLUSDT,2024-05-16 05:04:00+00:00,2024-05-16 05:04:00+00:00,SHORT,162.667,162.5043,307.376419,50.0,35.0,15.0,WIN,21340.0
757,SOLUSDT,2024-05-16 07:08:00+00:00,2024-05-16 07:30:00+00:00,LONG,162.37,162.5324,307.938659,50.0,35.0,15.0,WIN,21355.0
758,SOLUSDT,2024-05-16 09:07:00+00:00,2024-05-16 09:25:00+00:00,SHORT,162.635,162.4724,307.436899,50.0,35.0,15.0,WIN,21370.0
759,SOLUSDT,2024-05-16 09:57:00+00:00,2024-05-16 09:57:00+00:00,LONG,163.298,163.4613,306.188686,50.0,35.0,15.0,WIN,21385.0
760,SOLUSDT,2024-05-16 11:16:00+00:00,2024-05-16 12:08:00+00:00,SHORT,162.195,162.0328,308.270908,50.0,35.0,15.0,WIN,21400.0
761,SOLUSDT,2024-05-16 12:09:00+00:00,2024-05-16 12:21:00+00:00,SHORT,162.043,161.881,308.560074,50.0,35.0,15.0,WIN,21415.0
762,SOLUSDT,2024-05-16 13:49:00+00:00,2024-05-16 13:49:00+00:00,LONG,162.617,162.7796,307.470929,50.0,35.0,15.0,WIN,21430.0
763,SOLUSDT,2024-05-16 14:46:00+00:00,2024-05-16 14:46:00+00:00,SHORT,160.522,160.3615,311.483784,50.0,35.0,15.0,WIN,21445.0
764,SOLUSDT,2024-05-16 16:36:00+00:00,2024-05-16 16:37:00+00:00,SHORT,158.042,157.884,316.371597,50.0,35.0,15.0,WIN,21460.0
765,SOLUSDT,2024-05-16 17:55:00+00:00,2024-05-16 18:00:00+00:00,LONG,159.55,159.7096,313.381385,50.0,35.0,15.0,WIN,21475.0
766,SOLUSDT,2024-05-16 20:09:00+00:00,2024-05-16 20:11:00+00:00,SHORT,158.662,158.5033,315.135319,50.0,35.0,15.0,WIN,21490.0
767,SOLUSDT,2024-05-16 22:51:00+00:00,2024-05-16 22:52:00+00:00,LONG,158.784,158.9428,314.893188,50.0,35.0,15.0,WIN,21505.0
768,SOLUSDT,2024-05-16 23:28:00+00:00,2024-05-16 23:28:00+00:00,LONG,158.944,159.1029,314.576203,50.0,35.0,15.0,WIN,21520.0
769,SOLUSDT,2024-05-17 02:58:00+00:00,2024-05-17 02:59:00+00:00,SHORT,160.438,160.2776,311.646867,50.0,35.0,15.0,WIN,21535.0
770,SOLUSDT,2024-05-17 03:31:00+00:00,2024-05-17 03:33:00+00:00,LONG,161.563,161.7246,309.476799,50.0,35.0,15.0,WIN,21550.0
771,SOLUSDT,2024-05-17 04:56:00+00:00,2024-06-07 18:01:00+00:00,SHORT,161.16,160.9988,310.250683,50.0,35.0,15.0,WIN,21565.0
772,SOLUSDT,2024-06-07 19:30:00+00:00,2024-06-07 19:32:00+00:00,LONG,162.68,162.8427,307.351856,50.0,35.0,15.0,WIN,21580.0
773,SOLUSDT,2024-06-08 00:14:00+00:00,2024-06-08 00:35:00+00:00,SHORT,162.083,161.9209,308.483925,50.0,35.0,15.0,WIN,21595.0
