trade_no,symbol,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
167,SOLUSDT,2024-05-29 16:40:00+00:00,2024-05-29 16:40:00+00:00,LONG,169.725,169.8947,294.594196,50.0,35.0,15.0,WIN,12505.0
168,SOLUSDT,2024-05-29 23:50:00+00:00,2024-05-30 00:55:00+00:00,SHORT,168.202,168.0338,297.261626,50.0,35.0,15.0,WIN,12520.0
169,SOLUSDT,2024-05-30 03:25:00+00:00,2024-05-30 03:25:00+00:00,LONG,169.793,169.9628,294.476215,50.0,35.0,15.0,WIN,12535.0
170,SOLUSDT,2024-05-30 05:45:00+00:00,2024-05-30 06:05:00+00:00,SHORT,168.487,168.3185,296.7588,50.0,35.0,15.0,WIN,12550.0
171,SOLUSDT,2024-05-30 13:40:00+00:00,2024-05-30 13:40:00+00:00,LONG,167.442,167.6094,298.610862,50.0,35.0,15.0,WIN,12565.0
172,SOLUSDT,2024-05-30 20:30:00+00:00,2024-05-30 20:35:00+00:00,SHORT,167.586,167.4184,298.354278,50.0,35.0,15.0,WIN,12580.0
173,SOLUSDT,2024-05-31 11:40:00+00:00,2024-05-31 11:55:00+00:00,LONG,168.685,168.8537,296.410469,50.0,35.0,15.0,WIN,12595.0
174,SOLUSDT,2024-05-31 15:25:00+00:00,2024-05-31 15:30:00+00:00,SHORT,166.034,165.868,301.143139,50.0,35.0,15.0,WIN,12610.0
175,SOLUSDT,2024-06-01 22:20:00+00:00,2024-06-01 22:35:00+00:00,SHORT,167.134,166.9669,299.161152,50.0,35.0,15.0,WIN,12625.0
176,SOLUSDT,2024-06-02 07:20:00+00:00,2024-06-02 07:20:00+00:00,SHORT,165.67,165.5043,301.804793,50.0,35.0,15.0,WIN,12640.0
177,SOLUSDT,2024-06-03 14:40:00+00:00,2024-06-03 14:40:00+00:00,SHORT,163.966,163.802,304.941268,50.0,35.0,15.0,WIN,12655.0
178,SOLUSDT,2024-06-04 08:50:00+00:00,2024-06-04 08:50:00+00:00,SHORT,165.228,165.0628,302.612148,50.0,35.0,15.0,WIN,12670.0
179,SOLUSDT,2024-06-04 13:20:00+00:00,2024-06-04 13:20:00+00:00,LONG,166.127,166.2931,300.974556,50.0,35.0,15.0,WIN,12685.0
180,SOLUSDT,2024-06-05 15:30:00+00:00,2024-06-05 15:30:00+00:00,LONG,174.599,174.7736,286.370483,50.0,35.0,15.0,WIN,12700.0
181,SOLUSDT,2024-06-06 01:50:00+00:00,2024-06-06 02:05:00+00:00,LONG,173.873,174.0469,287.566212,50.0,35.0,15.0,WIN,12715.0
182,SOLUSDT,2024-06-06 05:30:00+00:00,2024-06-06 06:15:00+00:00,SHORT,172.529,172.3565,289.806351,50.0,35.0,15.0,WIN,12730.0
183,SOLUSDT,2024-06-06 16:40:00+00:00,2024-06-06 16:40:00+00:00,SHORT,172.078,171.9059,290.565906,50.0,35.0,15.0,WIN,12745.0
184,SOLUSDT,2024-06-07 12:40:00+00:00,2024-06-07 12:40:00+00:00,SHORT,170.036,169.866,294.055377,50.0,35.0,15.0,WIN,12760.0
185,SOLUSDT,2024-06-08 05:10:00+00:00,2024-06-08 05:10:00+00:00,SHORT,161.81,161.6482,309.004388,50.0,35.0,15.0,WIN,12775.0
186,SOLUSDT,2024-06-08 07:20:00+00:00,2024-06-08 07:20:00+00:00,LONG,163.081,163.2441,306.596109,50.0,35.0,15.0,WIN,12790.0
187,SOLUSDT,2024-06-08 10:20:00+00:00,2024-06-08 10:20:00+00:00,SHORT,162.001,161.839,308.64007,50.0,35.0,15.0,WIN,12805.0
188,SOLUSDT,2024-06-08 21:00:00+00:00,2024-06-08 21:00:00+00:00,SHORT,159.252,159.0927,313.967799,50.0,35.0,15.0,WIN,12820.0
189,SOLUSDT,2024-06-09 05:45:00+00:00,2024-06-09 05:45:00+00:00,LONG,158.685,158.8437,315.089643,50.0,35.0,15.0,WIN,12835.0
190,SOLUSDT,2024-06-10 02:00:00+00:00,2024-06-10 02:45:00+00:00,SHORT,161.246,161.0848,310.085211,50.0,35.0,15.0,WIN,12850.0
191,SOLUSDT,2024-06-10 14:45:00+00:00,2024-06-10 15:00:00+00:00,LONG,159.89,160.0499,312.714992,50.0,35.0,15.0,WIN,12865.0
192,SOLUSDT,2024-06-10 22:05:00+00:00,2024-06-10 22:05:00+00:00,SHORT,159.01,158.851,314.445632,50.0,35.0,15.0,WIN,12880.0
193,SOLUSDT,2024-06-11 23:00:00+00:00,2024-06-11 23:00:00+00:00,LONG,149.431,149.5804,334.602593,50.0,35.0,15.0,WIN,12895.0
194,SOLUSDT,2024-06-12 01:30:00+00:00,2024-06-12 01:30:00+00:00,SHORT,146.821,146.6742,340.550739,50.0,35.0,15.0,WIN,12910.0
195,SOLUSDT,2024-06-12 19:50:00+00:00,2024-06-12 19:50:00+00:00,SHORT,152.284,152.1317,328.333902,50.0,35.0,15.0,WIN,12925.0
196,SOLUSDT,2024-06-14 01:00:00+00:00,2024-06-14 01:00:00+00:00,SHORT,147.087,146.9399,339.934868,50.0,35.0,15.0,WIN,12940.0
197,SOLUSDT,2024-06-14 14:10:00+00:00,2024-06-14 14:10:00+00:00,SHORT,146.919,146.7721,340.32358,50.0,35.0,15.0,WIN,12955.0
198,SOLUSDT,2024-06-15 10:15:00+00:00,2024-06-15 10:20:00+00:00,SHORT,143.382,143.2386,348.718807,50.0,35.0,15.0,WIN,12970.0
199,SOLUSDT,2024-06-16 10:40:00+00:00,2024-06-16 10:40:00+00:00,LONG,144.858,145.0029,345.16561,50.0,35.0,15.0,WIN,12985.0
200,SOLUSDT,2024-06-17 02:40:00+00:00,2024-06-17 02:40:00+00:00,SHORT,148.295,148.1467,337.165784,50.0,35.0,15.0,WIN,13000.0
201,SOLUSDT,2024-06-18 00:20:00+00:00,2024-06-18 00:20:00+00:00,SHORT,142.184,142.0418,351.657008,50.0,35.0,15.0,WIN,13015.0
202,SOLUSDT,2024-06-18 08:50:00+00:00,2024-06-18 08:50:00+00:00,LONG,138.155,138.2932,361.912345,50.0,35.0,15.0,WIN,13030.0
203,SOLUSDT,2024-06-18 12:25:00+00:00,2024-06-18 13:00:00+00:00,SHORT,135.414,135.2786,369.23804,50.0,35.0,15.0,WIN,13045.0
204,SOLUSDT,2024-06-18 20:55:00+00:00,2024-06-18 20:55:00+00:00,LONG,136.281,136.4173,366.889001,50.0,35.0,15.0,WIN,13060.0
205,SOLUSDT,2024-06-19 09:35:00+00:00,2024-06-19 09:35:00+00:00,SHORT,138.05,137.912,362.187613,50.0,35.0,15.0,WIN,13075.0
206,SOLUSDT,2024-06-20 06:10:00+00:00,2024-06-20 06:10:00+00:00,LONG,136.033,136.169,367.557872,50.0,35.0,15.0,WIN,13090.0
207,SOLUSDT,2024-06-20 14:10:00+00:00,2024-06-20 14:10:00+00:00,SHORT,134.006,133.872,373.117622,50.0,35.0,15.0,WIN,13105.0
208,SOLUSDT,2024-06-21 01:05:00+00:00,2024-06-21 02:35:00+00:00,SHORT,133.011,132.878,375.908759,50.0,35.0,15.0,WIN,13120.0
209,SOLUSDT,2024-06-21 15:00:00+00:00,2024-06-21 15:00:00+00:00,LONG,132.875,133.0079,376.293509,50.0,35.0,15.0,WIN,13135.0
210,SOLUSDT,2024-06-21 19:35:00+00:00,2024-06-21 19:35:00+00:00,LONG,132.72,132.8527,376.732972,50.0,35.0,15.0,WIN,13150.0
211,SOLUSDT,2024-06-23 00:50:00+00:00,2024-06-23 01:50:00+00:00,LONG,134.865,134.9999,370.741111,50.0,35.0,15.0,WIN,13165.0
212,SOLUSDT,2024-06-23 10:55:00+00:00,2024-06-23 11:00:00+00:00,SHORT,133.909,133.7751,373.387898,50.0,35.0,15.0,WIN,13180.0
213,SOLUSDT,2024-06-24 11:05:00+00:00,2024-06-24 11:55:00+00:00,LONG,127.298,127.4253,392.779148,50.0,35.0,15.0,WIN,13195.0
214,SOLUSDT,2024-06-24 20:45:00+00:00,2024-06-24 20:45:00+00:00,SHORT,126.639,126.5124,394.82308,50.0,35.0,15.0,WIN,13210.0
215,SOLUSDT,2024-06-24 21:25:00+00:00,2024-06-24 21:30:00+00:00,LONG,130.208,130.3382,384.000983,50.0,35.0,15.0,WIN,13225.0
216,SOLUSDT,2024-06-25 18:10:00+00:00,2024-06-25 18:10:00+00:00,SHORT,137.179,137.0418,364.487276,50.0,35.0,15.0,WIN,13240.0
217,SOLUSDT,2024-06-25 18:50:00+00:00,2024-06-25 18:50:00+00:00,LONG,138.718,138.8567,360.44349,50.0,35.0,15.0,WIN,13255.0
218,SOLUSDT,2024-06-25 21:55:00+00:00,2024-06-25 21:55:00+00:00,SHORT,137.463,137.3255,363.734241,50.0,35.0,15.0,WIN,13270.0
219,SOLUSDT,2024-06-26 08:45:00+00:00,2024-06-26 08:50:00+00:00,SHORT,136.692,136.5553,365.785854,50.0,35.0,15.0,WIN,13285.0
220,SOLUSDT,2024-06-26 13:55:00+00:00,2024-06-26 13:55:00+00:00,LONG,138.381,138.5194,361.32128,50.0,35.0,15.0,WIN,13300.0
221,SOLUSDT,2024-06-26 17:05:00+00:00,2024-06-26 17:05:00+00:00,SHORT,135.597,135.4614,368.739721,50.0,35.0,15.0,WIN,13315.0
222,SOLUSDT,2024-06-26 22:25:00+00:00,2024-06-27 09:55:00+00:00,LONG,138.292,138.4303,361.553814,50.0,35.0,15.0,WIN,13330.0
223,SOLUSDT,2024-06-28 03:20:00+00:00,2024-06-28 03:20:00+00:00,SHORT,147.058,146.9109,340.001904,50.0,35.0,15.0,WIN,13345.0
224,SOLUSDT,2024-06-29 14:45:00+00:00,2024-06-29 15:05:00+00:00,SHORT,141.674,141.5323,352.922908,50.0,35.0,15.0,WIN,13360.0
225,SOLUSDT,2024-06-29 17:10:00+00:00,2024-06-29 19:25:00+00:00,SHORT,141.755,141.6132,352.721244,50.0,35.0,15.0,WIN,13375.0
226,SOLUSDT,2024-06-30 08:20:00+00:00,2024-06-30 08:20:00+00:00,LONG,140.895,141.0359,354.874197,50.0,35.0,15.0,WIN,13390.0
227,SOLUSDT,2024-07-01 08:50:00+00:00,2024-07-01 08:50:00+00:00,SHORT,147.319,147.1717,339.399534,50.0,35.0,15.0,WIN,13405.0
228,SOLUSDT,2024-07-01 15:55:00+00:00,2024-07-01 16:00:00+00:00,LONG,148.52,148.6685,336.654996,50.0,35.0,15.0,WIN,13420.0
229,SOLUSDT,2024-07-02 02:25:00+00:00,2024-07-02 02:50:00+00:00,LONG,148.172,148.3202,337.445671,50.0,35.0,15.0,WIN,13435.0
230,SOLUSDT,2024-07-02 12:30:00+00:00,2024-07-02 12:30:00+00:00,LONG,149.957,150.107,333.428916,50.0,35.0,15.0,WIN,13450.0
231,SOLUSDT,2024-07-03 02:20:00+00:00,2024-07-03 02:40:00+00:00,SHORT,151.889,151.7371,329.187762,50.0,35.0,15.0,WIN,13465.0
232,SOLUSDT,2024-07-04 17:15:00+00:00,2024-07-04 17:15:00+00:00,LONG,134.8,134.9348,370.919881,50.0,35.0,15.0,WIN,13480.0
233,SOLUSDT,2024-07-04 22:35:00+00:00,2024-07-04 22:40:00+00:00,SHORT,133.394,133.2606,374.829453,50.0,35.0,15.0,WIN,13495.0
234,SOLUSDT,2024-07-06 02:05:00+00:00,2024-07-06 02:05:00+00:00,SHORT,133.511,133.3775,374.500977,50.0,35.0,15.0,WIN,13510.0
235,SOLUSDT,2024-07-06 06:35:00+00:00,2024-07-06 06:35:00+00:00,LONG,136.212,136.3482,367.074854,50.0,35.0,15.0,WIN,13525.0
236,SOLUSDT,2024-07-07 01:30:00+00:00,2024-07-07 04:30:00+00:00,SHORT,140.308,140.1677,356.358868,50.0,35.0,15.0,WIN,13540.0
237,SOLUSDT,2024-07-07 12:15:00+00:00,2024-07-07 12:15:00+00:00,LONG,140.447,140.5874,356.00618,50.0,35.0,15.0,WIN,13555.0
238,SOLUSDT,2024-07-08 16:00:00+00:00,2024-07-08 16:15:00+00:00,SHORT,137.398,137.2606,363.906316,50.0,35.0,15.0,WIN,13570.0
239,SOLUSDT,2024-07-08 21:40:00+00:00,2024-07-08 21:40:00+00:00,LONG,140.49,140.6305,355.897217,50.0,35.0,15.0,WIN,13585.0
240,SOLUSDT,2024-07-09 13:40:00+00:00,2024-07-09 13:40:00+00:00,SHORT,140.714,140.5733,355.330671,50.0,35.0,15.0,WIN,13600.0
241,SOLUSDT,2024-07-09 20:20:00+00:00,2024-07-09 20:20:00+00:00,LONG,142.446,142.5884,351.010207,50.0,35.0,15.0,WIN,13615.0
242,SOLUSDT,2024-07-10 00:20:00+00:00,2024-07-10 00:20:00+00:00,SHORT,140.0,139.86,357.142857,50.0,35.0,15.0,WIN,13630.0
243,SOLUSDT,2024-07-10 04:30:00+00:00,2024-07-10 04:30:00+00:00,LONG,145.313,145.4583,344.084838,50.0,35.0,15.0,WIN,13645.0
244,SOLUSDT,2024-07-10 11:35:00+00:00,2024-07-10 11:35:00+00:00,SHORT,142.682,142.5393,350.429627,50.0,35.0,15.0,WIN,13660.0
245,SOLUSDT,2024-07-11 03:25:00+00:00,2024-07-11 03:25:00+00:00,SHORT,139.692,139.5523,357.930304,50.0,35.0,15.0,WIN,13675.0
246,SOLUSDT,2024-07-11 07:35:00+00:00,2024-07-11 07:35:00+00:00,LONG,142.13,142.2721,351.790614,50.0,35.0,15.0,WIN,13690.0
247,SOLUSDT,2024-07-11 14:30:00+00:00,2024-07-11 14:30:00+00:00,SHORT,140.427,140.2866,356.056884,50.0,35.0,15.0,WIN,13705.0
248,SOLUSDT,2024-07-12 03:05:00+00:00,2024-07-12 13:15:00+00:00,LONG,137.385,137.5224,363.94075,50.0,35.0,15.0,WIN,13720.0
249,SOLUSDT,2024-07-12 21:20:00+00:00,2024-07-12 21:20:00+00:00,SHORT,137.954,137.816,362.439654,50.0,35.0,15.0,WIN,13735.0
250,SOLUSDT,2024-07-12 23:55:00+00:00,2024-07-13 01:20:00+00:00,LONG,139.408,139.5474,358.659474,50.0,35.0,15.0,WIN,13750.0
251,SOLUSDT,2024-07-13 03:10:00+00:00,2024-07-13 06:30:00+00:00,LONG,139.144,139.2831,359.339964,50.0,35.0,15.0,WIN,13765.0
252,SOLUSDT,2024-07-13 17:15:00+00:00,2024-07-13 17:15:00+00:00,SHORT,139.525,139.3855,358.358717,50.0,35.0,15.0,WIN,13780.0
253,SOLUSDT,2024-07-13 23:00:00+00:00,2024-07-13 23:00:00+00:00,LONG,142.179,142.3212,351.669375,50.0,35.0,15.0,WIN,13795.0
254,SOLUSDT,2024-07-14 12:30:00+00:00,2024-07-14 12:30:00+00:00,SHORT,144.082,143.9379,347.024611,50.0,35.0,15.0,WIN,13810.0
255,SOLUSDT,2024-07-15 16:25:00+00:00,2024-07-15 16:25:00+00:00,LONG,153.613,153.7666,325.493285,50.0,35.0,15.0,WIN,13825.0
256,SOLUSDT,2024-07-16 05:45:00+00:00,2024-07-16 05:45:00+00:00,SHORT,155.865,155.7091,320.790428,50.0,35.0,15.0,WIN,13840.0
257,SOLUSDT,2024-07-17 07:35:00+00:00,2024-07-17 07:35:00+00:00,SHORT,160.469,160.3085,311.586662,50.0,35.0,15.0,WIN,13855.0
258,SOLUSDT,2024-07-17 09:35:00+00:00,2024-07-17 09:40:00+00:00,LONG,162.523,162.6855,307.648764,50.0,35.0,15.0,WIN,13870.0
259,SOLUSDT,2024-07-17 12:25:00+00:00,2024-07-17 12:40:00+00:00,SHORT,160.735,160.5743,311.071018,50.0,35.0,15.0,WIN,13885.0
260,SOLUSDT,2024-07-18 00:55:00+00:00,2024-07-18 00:55:00+00:00,LONG,157.859,158.0169,316.738355,50.0,35.0,15.0,WIN,13900.0
261,SOLUSDT,2024-07-18 15:05:00+00:00,2024-07-18 15:05:00+00:00,SHORT,157.312,157.1547,317.839707,50.0,35.0,15.0,WIN,13915.0
262,SOLUSDT,2024-07-18 22:15:00+00:00,2024-07-18 22:15:00+00:00,LONG,158.355,158.5134,315.746266,50.0,35.0,15.0,WIN,13930.0
263,SOLUSDT,2024-07-19 14:00:00+00:00,2024-07-19 14:00:00+00:00,LONG,166.977,167.144,299.442438,50.0,35.0,15.0,WIN,13945.0
264,SOLUSDT,2024-07-20 08:20:00+00:00,2024-07-20 08:30:00+00:00,SHORT,168.948,168.7791,295.949049,50.0,35.0,15.0,WIN,13960.0
265,SOLUSDT,2024-07-20 16:15:00+00:00,2024-07-20 16:20:00+00:00,LONG,169.932,170.1019,294.235341,50.0,35.0,15.0,WIN,13975.0
266,SOLUSDT,2024-07-21 05:05:00+00:00,2024-07-21 05:05:00+00:00,SHORT,172.676,172.5033,289.559638,50.0,35.0,15.0,WIN,13990.0
267,SOLUSDT,2024-07-21 14:15:00+00:00,2024-07-21 14:15:00+00:00,LONG,172.807,172.9798,289.340131,50.0,35.0,15.0,WIN,14005.0
268,SOLUSDT,2024-07-22 03:50:00+00:00,2024-07-22 03:50:00+00:00,SHORT,181.535,181.3535,275.428981,50.0,35.0,15.0,WIN,14020.0
269,SOLUSDT,2024-07-22 13:05:00+00:00,2024-07-22 13:05:00+00:00,LONG,180.727,180.9077,276.660377,50.0,35.0,15.0,WIN,14035.0
270,SOLUSDT,2024-07-22 23:00:00+00:00,2024-07-22 23:00:00+00:00,SHORT,178.484,178.3055,280.137155,50.0,35.0,15.0,WIN,14050.0
271,SOLUSDT,2024-07-24 00:10:00+00:00,2024-07-24 00:10:00+00:00,LONG,173.984,174.158,287.382748,50.0,35.0,15.0,WIN,14065.0
272,SOLUSDT,2024-07-24 01:00:00+00:00,2024-07-25 02:35:00+00:00,SHORT,171.023,170.852,292.358338,50.0,35.0,15.0,WIN,14080.0
273,SOLUSDT,2024-07-25 15:05:00+00:00,2024-07-25 15:10:00+00:00,LONG,171.078,171.2491,292.264347,50.0,35.0,15.0,WIN,14095.0
274,SOLUSDT,2024-07-25 18:50:00+00:00,2024-07-25 18:50:00+00:00,SHORT,167.621,167.4534,298.29198,50.0,35.0,15.0,WIN,14110.0
275,SOLUSDT,2024-07-27 03:10:00+00:00,2024-07-27 04:45:00+00:00,LONG,183.216,183.3992,272.90193,50.0,35.0,15.0,WIN,14125.0
276,SOLUSDT,2024-07-27 15:10:00+00:00,2024-07-27 15:10:00+00:00,SHORT,183.49,183.3065,272.494414,50.0,35.0,15.0,WIN,14140.0
277,SOLUSDT,2024-07-27 22:10:00+00:00,2024-07-27 22:15:00+00:00,LONG,185.579,185.7646,269.427036,50.0,35.0,15.0,WIN,14155.0
278,SOLUSDT,2024-07-28 04:30:00+00:00,2024-07-28 04:45:00+00:00,SHORT,183.53,183.3465,272.435024,50.0,35.0,15.0,WIN,14170.0
279,SOLUSDT,2024-07-28 11:30:00+00:00,2024-07-28 11:30:00+00:00,LONG,185.27,185.4553,269.876397,50.0,35.0,15.0,WIN,14185.0
280,SOLUSDT,2024-07-28 17:45:00+00:00,2024-07-28 17:45:00+00:00,SHORT,183.55,183.3665,272.405339,50.0,35.0,15.0,WIN,14200.0
281,SOLUSDT,2024-07-29 00:10:00+00:00,2024-07-29 00:10:00+00:00,LONG,185.082,185.2671,270.150528,50.0,35.0,15.0,WIN,14215.0
282,SOLUSDT,2024-07-30 10:35:00+00:00,2024-07-30 11:10:00+00:00,SHORT,180.266,180.0857,277.36789,50.0,35.0,15.0,WIN,14230.0
283,SOLUSDT,2024-07-31 00:50:00+00:00,2024-07-31 00:55:00+00:00,LONG,180.422,180.6024,277.128066,50.0,35.0,15.0,WIN,14245.0
284,SOLUSDT,2024-07-31 05:10:00+00:00,2024-07-31 05:10:00+00:00,SHORT,178.741,178.5623,279.734364,50.0,35.0,15.0,WIN,14260.0
285,SOLUSDT,2024-07-31 13:15:00+00:00,2024-07-31 14:20:00+00:00,SHORT,181.338,181.1567,275.728198,50.0,35.0,15.0,WIN,14275.0
286,SOLUSDT,2024-07-31 14:25:00+00:00,2024-07-31 14:25:00+00:00,SHORT,181.462,181.2805,275.539782,50.0,35.0,15.0,WIN,14290.0
287,SOLUSDT,2024-08-01 11:30:00+00:00,2024-08-01 11:30:00+00:00,LONG,169.272,169.4413,295.38258,50.0,35.0,15.0,WIN,14305.0
288,SOLUSDT,2024-08-01 14:40:00+00:00,2024-08-01 14:40:00+00:00,SHORT,167.886,167.7181,297.821141,50.0,35.0,15.0,WIN,14320.0
289,SOLUSDT,2024-08-01 22:10:00+00:00,2024-08-01 22:10:00+00:00,LONG,167.206,167.3732,299.032331,50.0,35.0,15.0,WIN,14335.0
290,SOLUSDT,2024-08-02 14:55:00+00:00,2024-08-02 14:55:00+00:00,SHORT,157.853,157.6951,316.750394,50.0,35.0,15.0,WIN,14350.0
291,SOLUSDT,2024-08-03 08:45:00+00:00,2024-08-03 08:45:00+00:00,SHORT,149.454,149.3045,334.551099,50.0,35.0,15.0,WIN,14365.0
292,SOLUSDT,2024-08-03 12:40:00+00:00,2024-08-03 12:40:00+00:00,LONG,153.065,153.2181,326.658609,50.0,35.0,15.0,WIN,14380.0
293,SOLUSDT,2024-08-04 00:55:00+00:00,2024-08-04 02:00:00+00:00,LONG,144.052,144.1961,347.096882,50.0,35.0,15.0,WIN,14395.0
294,SOLUSDT,2024-08-04 07:40:00+00:00,2024-08-04 07:40:00+00:00,SHORT,141.2,141.0588,354.107649,50.0,35.0,15.0,WIN,14410.0
295,SOLUSDT,2024-08-04 14:15:00+00:00,2024-08-04 14:15:00+00:00,SHORT,141.815,141.6732,352.572013,50.0,35.0,15.0,WIN,14425.0
296,SOLUSDT,2024-08-05 01:05:00+00:00,2024-08-05 01:05:00+00:00,SHORT,130.472,130.3415,383.223987,50.0,35.0,15.0,WIN,14440.0
297,SOLUSDT,2024-08-06 00:25:00+00:00,2024-08-06 00:25:00+00:00,LONG,136.948,137.0849,365.102083,50.0,35.0,15.0,WIN,14455.0
298,SOLUSDT,2024-08-06 14:30:00+00:00,2024-08-06 14:30:00+00:00,LONG,144.55,144.6946,345.901072,50.0,35.0,15.0,WIN,14470.0
299,SOLUSDT,2024-08-06 23:50:00+00:00,2024-08-07 00:10:00+00:00,SHORT,143.363,143.2196,348.765023,50.0,35.0,15.0,WIN,14485.0
300,SOLUSDT,2024-08-07 02:10:00+00:00,2024-08-07 02:20:00+00:00,LONG,148.875,149.0239,335.852225,50.0,35.0,15.0,WIN,14500.0
301,SOLUSDT,2024-08-07 11:40:00+00:00,2024-08-07 11:40:00+00:00,SHORT,151.223,151.0718,330.637535,50.0,35.0,15.0,WIN,14515.0
302,SOLUSDT,2024-08-08 01:30:00+00:00,2024-08-08 01:30:00+00:00,LONG,147.335,147.4823,339.362677,50.0,35.0,15.0,WIN,14530.0
303,SOLUSDT,2024-08-09 05:00:00+00:00,2024-08-09 05:00:00+00:00,SHORT,156.013,155.857,320.486113,50.0,35.0,15.0,WIN,14545.0
304,SOLUSDT,2024-08-09 22:45:00+00:00,2024-08-09 22:45:00+00:00,LONG,153.86,154.0139,324.970753,50.0,35.0,15.0,WIN,14560.0
305,SOLUSDT,2024-08-10 10:20:00+00:00,2024-08-10 10:20:00+00:00,LONG,154.883,155.0379,322.824325,50.0,35.0,15.0,WIN,14575.0
306,SOLUSDT,2024-08-10 13:25:00+00:00,2024-08-10 13:40:00+00:00,SHORT,153.614,153.4604,325.491166,50.0,35.0,15.0,WIN,14590.0
307,SOLUSDT,2024-08-12 18:05:00+00:00,2024-08-12 18:20:00+00:00,SHORT,145.308,145.1627,344.096677,50.0,35.0,15.0,WIN,14605.0
308,SOLUSDT,2024-08-13 03:55:00+00:00,2024-08-13 04:00:00+00:00,SHORT,143.211,143.0678,349.135192,50.0,35.0,15.0,WIN,14620.0
309,SOLUSDT,2024-08-13 21:00:00+00:00,2024-08-13 21:05:00+00:00,SHORT,145.881,145.7351,342.745114,50.0,35.0,15.0,WIN,14635.0
310,SOLUSDT,2024-08-14 08:35:00+00:00,2024-08-14 09:05:00+00:00,LONG,145.641,145.7866,343.30992,50.0,35.0,15.0,WIN,14650.0
311,SOLUSDT,2024-08-14 16:45:00+00:00,2024-08-14 16:45:00+00:00,SHORT,144.248,144.1038,346.625257,50.0,35.0,15.0,WIN,14665.0
312,SOLUSDT,2024-08-15 03:20:00+00:00,2024-08-15 03:30:00+00:00,LONG,144.902,145.0469,345.0608,50.0,35.0,15.0,WIN,14680.0
313,SOLUSDT,2024-08-15 06:05:00+00:00,2024-08-15 06:05:00+00:00,SHORT,143.108,142.9649,349.386477,50.0,35.0,15.0,WIN,14695.0
314,SOLUSDT,2024-08-15 13:25:00+00:00,2024-08-15 13:25:00+00:00,LONG,144.103,144.2471,346.974039,50.0,35.0,15.0,WIN,14710.0
315,SOLUSDT,2024-08-15 18:20:00+00:00,2024-08-15 18:20:00+00:00,SHORT,139.147,139.0079,359.332217,50.0,35.0,15.0,WIN,14725.0
316,SOLUSDT,2024-08-16 06:50:00+00:00,2024-08-16 06:50:00+00:00,LONG,144.579,144.7236,345.831691,50.0,35.0,15.0,WIN,14740.0
317,SOLUSDT,2024-08-16 12:20:00+00:00,2024-08-16 12:20:00+00:00,SHORT,140.632,140.4914,355.537858,50.0,35.0,15.0,WIN,14755.0
318,SOLUSDT,2024-08-16 19:45:00+00:00,2024-08-16 19:45:00+00:00,LONG,140.96,141.101,354.710556,50.0,35.0,15.0,WIN,14770.0
319,SOLUSDT,2024-08-17 13:15:00+00:00,2024-08-17 13:20:00+00:00,LONG,140.312,140.4523,356.348709,50.0,35.0,15.0,WIN,14785.0
320,SOLUSDT,2024-08-18 09:05:00+00:00,2024-08-18 09:05:00+00:00,LONG,141.828,141.9698,352.539696,50.0,35.0,15.0,WIN,14800.0
321,SOLUSDT,2024-08-18 22:50:00+00:00,2024-08-18 22:55:00+00:00,SHORT,144.672,144.5273,345.609378,50.0,35.0,15.0,WIN,14815.0
322,SOLUSDT,2024-08-19 07:10:00+00:00,2024-08-19 13:15:00+00:00,LONG,143.343,143.4863,348.813685,50.0,35.0,15.0,WIN,14830.0
323,SOLUSDT,2024-08-19 15:05:00+00:00,2024-08-19 15:05:00+00:00,LONG,144.056,144.2001,347.087244,50.0,35.0,15.0,WIN,14845.0
324,SOLUSDT,2024-08-19 23:10:00+00:00,2024-08-19 23:15:00+00:00,SHORT,143.034,142.891,349.567236,50.0,35.0,15.0,WIN,14860.0
325,SOLUSDT,2024-08-19 23:50:00+00:00,2024-08-19 23:50:00+00:00,LONG,144.14,144.2841,346.884973,50.0,35.0,15.0,WIN,14875.0
326,SOLUSDT,2024-08-20 11:50:00+00:00,2024-08-20 11:50:00+00:00,SHORT,145.16,145.0148,344.447506,50.0,35.0,15.0,WIN,14890.0
327,SOLUSDT,2024-08-21 00:35:00+00:00,2024-08-21 00:50:00+00:00,SHORT,142.045,141.903,352.001126,50.0,35.0,15.0,WIN,14905.0
328,SOLUSDT,2024-08-21 06:40:00+00:00,2024-08-21 07:05:00+00:00,LONG,143.34,143.4833,348.820985,50.0,35.0,15.0,WIN,14920.0
329,SOLUSDT,2024-08-21 09:10:00+00:00,2024-08-21 09:10:00+00:00,SHORT,141.466,141.3245,353.441816,50.0,35.0,15.0,WIN,14935.0
330,SOLUSDT,2024-08-21 18:35:00+00:00,2024-08-21 18:35:00+00:00,LONG,142.817,142.9598,350.098378,50.0,35.0,15.0,WIN,14950.0
331,SOLUSDT,2024-08-22 02:50:00+00:00,2024-08-22 02:50:00+00:00,SHORT,141.382,141.2406,353.651809,50.0,35.0,15.0,WIN,14965.0
332,SOLUSDT,2024-08-22 08:10:00+00:00,2024-08-22 08:25:00+00:00,LONG,143.177,143.3202,349.218101,50.0,35.0,15.0,WIN,14980.0
333,SOLUSDT,2024-08-22 15:40:00+00:00,2024-08-22 15:40:00+00:00,SHORT,142.511,142.3685,350.85011,50.0,35.0,15.0,WIN,14995.0
